custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,summary_glm4_tokens,Summary_len_proxy,Summary_len_glm4,Redundancy_chunk_proxy,Redundancy_chunk_glm4,Redundancy_chunk_proxy_w99,Redundancy_chunk_glm4_w99,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target
688029_1206452542_glm4_dewrap_join_chunk_0015,688029,南微医学,1206452542,15,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688029_1206452542_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6525,5833,3768,3768,26,3768,281,285,公司直销模式前五大客户收入由2016年905.40万元增至2018年3664.56万元，占营业收入比例由2.19%升至3.97%，主要系美国地区销售规模快速增长。公司与AmSurg、Kaiser Permante、USPI等医院管理集团建立稳定渠道，收入增长来自集团内医院销售额增加和覆盖医院数量扩大。主要新增直销客户Kaiser Permante、Cedars Sinai Hospital和HELIOS新增年度收入分别为129.66万元、30.33万元和461.43万元，占比较低。公司与主要贴牌客户及海外经销商签署长期框架协议，国内主要经销商通常签署年度经销协议。,141,72,72,0,6,16,15,22,11,2,13,0.1805555555555555,4,-9,2.3055555555555554,,146,141,146,26.72340425531915,25.80821917808219,26.72340425531915,25.80821917808219,9,6,2.3885350318471334,1.5923566878980893
688029_1206452542_glm4_dewrap_join_chunk_0016,688029,南微医学,1206452542,16,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688029_1206452542_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5865,5236,3823,3823,26,3823,228,228,报告期公司主要采购原材料包括弹簧管、钳头、包装袋和钢丝绳，2018年前五类原材料采购7296.15万元，占采购总额27.33%。2018年前五大供应商采购金额11190.88万元，占采购总额41.92%，其中江苏康宏金属软管有限公司采购5319.03万元，占19.92%。公司持有江苏康宏35%股权，报告期内江苏康宏为公司关联方并供应弹簧管等。公司及子公司持有医疗器械生产许可证，国内产品注册证75项，其中三类注册证28项、二类注册证46项、一类备案1项。,114,70,70,0,8,12,12,20,15,3,18,0.2571428571428571,4,-14,2.442857142857143,,138,114,138,33.53508771929825,27.702898550724637,33.53508771929825,27.702898550724637,21,15,5.493068270991367,3.923620193565263
688029_1206452542_glm4_dewrap_join_chunk_0017,688029,南微医学,1206452542,17,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688029_1206452542_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,8162,7278,3985,3985,26,3985,234,234,公司拥有多项境外注册与认证：欧盟CE证书覆盖快速交换切开刀、取石球囊、细胞刷、支架、软组织夹、EUS针、微波消融治疗仪及微波消融针等产品；FDA备案或注册产品包括注射针、圈套器、软组织夹、三级球囊、EOCT成像系统、EUS针、食道支架和连发夹子等，其中LuminScan成像系统于2016年11月获批。加拿大注册证书覆盖活检钳、食道支架、软组织夹、胆道支架、肠道支架、EUS针等产品。公司产品进入国际市场时按当地监管政策完成认证，FDA和加拿大相关证书需年度登记延续。,117,73,73,0,8,8,11,22,20,4,24,0.3287671232876712,4,-20,2.684931506849315,,151,117,151,34.05982905982906,26.39072847682119,34.05982905982906,26.39072847682119,20,20,5.018820577164366,5.018820577164366
688029_1206452542_glm4_dewrap_join_chunk_0018,688029,南微医学,1206452542,18,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688029_1206452542_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5591,4776,3711,3711,26,3711,257,257,公司已完成美国FDA和加拿大市场准入的2019年年检登记，欧盟、日本、澳大利亚等主要市场证书不存在2019年到期风险，菲律宾、泰国、白俄罗斯等部分注册证续期工作已展开。公司拥有南京高新区药谷大道199号、高科三路10号等房屋及土地，主要用于工业生产，并租赁员工宿舍及MTU、MTE办公仓储场所。2018年末主要生产设备包括70台激光焊接机、6台球囊吹制机、4台环氧乙烷灭菌柜等，激光焊接机原值1004.73万元、净值674.17万元。公司固定资产与生产流程匹配，未取得权属证书的自建房产面积592平方米，占比较小。,129,64,64,0,7,12,12,18,12,3,15,0.234375,4,-11,2.390625,,158,129,158,28.767441860465116,23.4873417721519,28.767441860465116,23.4873417721519,35,29,9.431420102398276,7.814605227701428
688029_1206452542_glm4_dewrap_join_chunk_0019,688029,南微医学,1206452542,19,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688029_1206452542_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6020,5121,3999,3999,26,3999,224,224,公司及子公司拥有商标14项，覆盖中国、欧盟和美国；截至招股说明书签署日共有专利98项，其中发明专利36项。专利组合覆盖非血管支架、止血夹、OCT内窥成像、微波消融针及治疗仪等产品和工艺。公司另通过独占许可方式使用中国医科大学附属盛京医院、约翰霍普金斯大学、苏州大学附属第一医院等机构专利，用于胰腺引流装置、EOCT、可过活检孔道气管支架等产品开发。约翰霍普金斯大学许可专利应用于内窥式光学相干断层成像系统，该产品已完成FDA注册，国内处于注册阶段。,112,70,70,0,7,8,12,19,20,4,24,0.3428571428571428,4,-20,2.7,,134,112,134,35.705357142857146,29.84328358208955,35.705357142857146,29.84328358208955,92,59,23.005751437859466,14.753688422105526
688029_1206452542_glm4_dewrap_join_chunk_0020,688029,南微医学,1206452542,20,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688029_1206452542_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6400,5678,3955,3955,26,3955,244,244,公司专利许可均为独占许可，发行人可稳定、独占使用相关被许可专利；许可专利是产品开发初期技术基础，公司仍需进行深入开发、验证和注册工作。发行人共有9大类别40项核心技术，通过专利许可直接或间接产生的核心技术为6项，占15%，核心技术并非均来源于授权引进。被许可专利中，仅苏州大学附属第一医院“一种支架置入器”对应的可过活检孔道气管支架在2018年实现销售，销售额5170.70元，占主营业务收入0.00056%。许可方与发行人及关联方不存在关联关系，也不存在共同客户、供应商或利益输送情形。,122,58,58,0,6,7,10,17,15,3,18,0.3103448275862069,4,-14,2.6379310344827585,,146,122,146,32.41803278688525,27.089041095890412,32.41803278688525,27.089041095890412,184,133,46.52338811630847,33.6283185840708
688029_1206452542_glm4_dewrap_join_chunk_0021,688029,南微医学,1206452542,21,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688029_1206452542_glm4_dewrap_join_chunk_0021.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6285,6017,3941,3941,26,3941,227,227,公司及子公司拥有多项软件著作权，覆盖粒子植入放疗计划、微波消融仪监控、温度采集、病例管理、EOCT成像及生产测试等系统，相关无形资产与主营业务密切相关且不存在纠纷。公司形成内镜诊疗、肿瘤消融、OCT三大技术平台，内镜诊疗涵盖非血管支架、球囊、止血闭合、EMR/ESD、活检、EUS/EBUS及ERCP核心技术。其可携带125I放射粒子支架、Y型气管支架、TTS气管支架、SureClip软组织夹及微波消融设备等产品具备专利、奖项、首创应用或关键参数支撑。,114,42,42,0,3,5,8,12,10,4,14,0.3333333333333333,3,-11,2.7857142857142856,,133,114,133,34.57017543859649,29.63157894736842,34.57017543859649,29.63157894736842,253,100,64.19690433900026,25.37427048972342
688029_1206452542_glm4_dewrap_join_chunk_0022,688029,南微医学,1206452542,22,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688029_1206452542_glm4_dewrap_join_chunk_0022.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6275,5853,3999,3999,26,3999,304,304,"公司肿瘤消融技术包括微波天线检测和高强度微波消融针，前者可在治疗前检测连接及辐射状态，后者通过优化针头阻抗匹配、绝缘材料和结构降低弯曲、断开及掉落风险。OCT平台基于约翰霍普金斯大学独家授权专利自主开发EOCT，已获美国FDA批准并在国内进入创新医疗器械审批绿色通道，具备10微米纵向分辨率、每分钟1500转扫描和80mm行程等技术指标。报告期内，公司依托40项核心技术生产6大类11系列30种产品，收入由32,754.64万元增至78,479.30万元，占主营业务收入由79.71%升至85.65%；2018年止血闭合、消化道癌症器械、ERCP产品全球细分市场占比分别约9.59%、1.97%、0.56%。",152,38,38,0,2,4,7,9,11,5,16,0.4210526315789473,3,-13,3.0,,176,152,176,26.30921052631579,22.72159090909091,26.30921052631579,22.72159090909091,183,56,45.76144036009002,14.003500875218805
688029_1206452542_glm4_dewrap_join_chunk_0023,688029,南微医学,1206452542,23,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688029_1206452542_glm4_dewrap_join_chunk_0023.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6314,5800,3983,3983,26,3983,296,296,公司扩张球囊、高频切开刀、ERCP、微波消融治疗仪和EOCT设备与可比产品相比，在爆破压力、fixwire充泄压、刀丝涂层、顺应性鞘管、一体化导丝锁、较大流量结构、切开刀旋转、双频段消融及OCT扫描速度等方面形成差异。EOCT采用1300纳米近红外扫频光源，A-scan每秒10万线，配套智能球囊扩张控制，球囊探头规格较可比产品更多，核心成像导管自主研发并自产。公司获得两次国家科技进步奖二等奖、一次国家技术发明奖二等奖及多项省部级荣誉，截至招股说明书签署日拥有专利98项，其中国内外发明专利36项。公司承担多项国家、省、市项目，非血管腔道功能性支架产业化开发经认定整体技术处于国际先进水平。,148,45,45,0,3,5,9,12,11,5,16,0.3555555555555555,4,-12,2.844444444444445,,181,148,181,26.91216216216216,22.005524861878452,26.91216216216216,22.005524861878452,192,68,48.20487070047703,17.072558373085613
688029_1206452542_glm4_dewrap_join_chunk_0024,688029,南微医学,1206452542,24,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688029_1206452542_glm4_dewrap_join_chunk_0024.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7089,6476,3965,3965,26,3965,289,289,"公司及研发人员参与的微波消融设备项目获2014年国家技术发明奖二等奖，自主研发我国首台水冷温控微波消融设备；新型消化道支架和内镜超声微创诊疗体系分别获国家科技进步奖二等奖，后者使重症胰腺炎后胰周积液死亡率由60%降至5%以下。公司技术人员发表十余篇论文，并参与YY/T1544-2017、T/CAMDI021-2019及多项注册技术审查指导原则起草。2018年公司研发成功16个新产品，在中国、欧盟、美国、加拿大取得18张注册证及市场准入批准；报告期研发投入为1,779.77万元、3,786.50万元和4,912.31万元，占营业收入比例为4.30%、5.91%和5.33%。",145,39,39,0,2,6,8,10,10,3,13,0.3333333333333333,3,-10,2.7435897435897436,,175,145,175,27.344827586206897,22.65714285714286,27.344827586206897,22.65714285714286,200,81,50.441361916771754,20.428751576292562
688029_1206452542_glm4_dewrap_join_chunk_0025,688029,南微医学,1206452542,25,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688029_1206452542_glm4_dewrap_join_chunk_0025.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6216,5806,3968,3968,26,3968,262,263,公司在研项目覆盖ERCP、EUS/EBUS、OCT和肿瘤消融等方向，快速交换切开刀、取石球囊和塑料支架围绕C形槽、多段导管焊接、热定型等技术实现器械快速交换。热穿刺支架吻合系统拟以一步法完成胰腺囊肿穿刺引流；一次性内窥镜超声吸引活检针已于2020年3月6日取得CFDA注册证，采用过弯、可视化、穿刺取样技术提升EUS-FNA检出和操作性能。OCT C2项目增加激光标记、图像管理系统对接和纵剖图成像；Ⅱ型立式消融仪、定向耦合器、内镜下微波消融针及EUS内镜下微波消融针分别强化温控、反射功率监测、软性针杆和经钳道到达病灶能力。,131,44,44,0,2,7,9,12,11,3,14,0.3181818181818182,3,-11,2.727272727272727,,174,131,174,30.290076335877863,22.804597701149426,30.290076335877863,22.804597701149426,126,44,31.754032258064516,11.088709677419356
688029_1206452542_glm4_dewrap_join_chunk_0026,688029,南微医学,1206452542,26,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688029_1206452542_glm4_dewrap_join_chunk_0026.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6402,5963,3653,3653,26,3653,285,285,公司核心技术团队覆盖生物医学、化学工程、机械自动化和计算机等领域，核心人员长期参与非血管支架、活检钳、扩张球囊、组织夹、ERCP、OCT-3D、EUS及微波消融相关研发。冷德嵘参与或主持多项支架产品研发并作为发明人取得发明专利11项、美国专利1项、日本专利1项、欧洲专利1项及实用新型20项；奚杰峰主持OCT-3D项目并获授权发明专利3项。2018年底公司研发人员233人，较2016年底增长76.52%，占员工总数17.03%。公司形成“1+3+N”创新体系，以医学创新成果转化平台支撑内镜诊疗、肿瘤消融、OCT三大产品系，并计划建设国内研发及实验中心和美国研发中心。,143,36,36,0,3,6,8,10,7,2,9,0.25,4,-5,2.5,,178,143,178,25.545454545454547,20.52247191011236,25.545454545454547,20.52247191011236,294,109,80.48179578428689,29.838488913222008
688088_1206452540_glm4_dewrap_join_chunk_0001,688088,虹软科技,1206452540,1,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688088_1206452540_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7244,6895,3991,3991,16,3991,213,213,"虹软科技以视觉人工智能技术研发和应用为主营业务，为智能手机、智能汽车及IoT设备提供一站式视觉解决方案，主要客户包括三星、华为、小米、OPPO、vivo、LG、索尼、传音等。报告期内主营业务收入分别为25,631.12万元、34,418.59万元和45,452.38万元，占营业收入98%以上。公司产品涵盖智能单摄、双多摄、深度摄像、智能驾驶及IoT视觉方案，盈利模式为软件授权收费，销售采用直销，收费包括固定费用和计件模式。",107,98,98,0,7,24,31,25,9,2,11,0.1122448979591836,3,-8,2.1122448979591835,,124,107,124,37.299065420560744,32.185483870967744,37.299065420560744,32.185483870967744,208,86,52.11726384364821,21.548484089200702
688088_1206452540_glm4_dewrap_join_chunk_0002,688088,虹软科技,1206452540,2,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688088_1206452540_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7721,7419,3987,3987,16,3987,197,197,虹软科技自2003年设立以来专注视觉人工智能算法，2004年完成手机图像增强算法落地，2015年协助手机厂商发布业界第一款RGB+Mono后置双摄手机，2018年推出AI开放平台。公司智能手机视觉方案为核心业务，并自2016年起拓展智能驾驶、智能家居、智能零售等IoT领域。深度摄像方案自2015年开始研究，现阶段相关收入较小；产品服务流程包括客户需求分析、产品匹配、商务谈判、产品整合和交付。,99,85,85,0,4,38,20,16,6,1,7,0.0823529411764705,3,-4,1.8235294117647056,,108,99,108,40.27272727272727,36.916666666666664,40.27272727272727,36.916666666666664,237,79,59.44319036869827,19.81439678956609
688088_1206452540_glm4_dewrap_join_chunk_0003,688088,虹软科技,1206452540,3,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688088_1206452540_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7332,6915,3977,3977,16,3977,134,134,虹软科技视觉人工智能技术主要与智能手机、智能汽车及金融保险、IoT行业融合，智能手机是其最大应用场景。公司所处下游手机行业中，2018年全球智能手机前五大厂商占出货量67.10%，三星、华为、小米、OPPO、vivo等客户集中度提升，为其手机视觉算法应用提供客户基础。,67,73,73,0,6,52,8,5,2,0,2,0.0273972602739726,2,0,1.2465753424657535,,72,67,72,59.35820895522388,55.236111111111114,59.35820895522388,55.175409056316575,104,51,26.15036459642947,12.823736484787528
688088_1206452540_glm4_dewrap_join_chunk_0004,688088,虹软科技,1206452540,4,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688088_1206452540_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,8283,7720,3991,3991,16,3991,236,236,虹软科技是全球领先的视觉人工智能软件服务商，报告期内算法应用客户覆盖三星、华为、小米、OPPO、vivo、魅族、索尼、中兴、传音等主流手机厂商。2018年全球出货量前五手机品牌中，除苹果外，三星、华为、小米、OPPO的主要中高端机型均搭载公司智能手机视觉解决方案。公司核心技术涵盖人体识别、物体识别、场景识别、图像增强、三维重建和虚拟人像动画，截至2018年末研发团队374人，占员工65.73%；拥有视觉人工智能领域专利129项，其中发明专利126项，软件著作权73项。,118,92,92,0,8,18,22,25,14,5,19,0.2065217391304347,4,-15,2.369565217391304,,130,118,130,33.82203389830509,30.7,33.82203389830509,30.7,216,50,54.121773991480836,12.528188423953896
688088_1206452540_glm4_dewrap_join_chunk_0005,688088,虹软科技,1206452540,5,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688088_1206452540_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7535,7177,3960,3960,16,3960,231,231,虹软科技与高通、联发科、展讯等芯片平台商长期合作，针对CPU、GPU、DSP、ISP、NPU等平台优化算法，并与索尼传感器、三星半导体、舜宇光学、信利等传感器和模组厂建立合作。公司手机客户包括三星、华为、小米、OPPO、vivo、LG、索尼等，约50%收入来自境外客户；2018年全球出货量前五手机品牌中除苹果外，其余安卓品牌主要机型均搭载公司方案。报告期内21家重点客户与公司存在业务往来，服务内容覆盖图像增强、人脸识别、双摄、美颜、全景、物品识别等算法授权。,116,91,91,0,6,27,24,19,10,5,15,0.1648351648351648,4,-11,2.1648351648351647,,144,116,144,34.13793103448276,27.5,34.13793103448276,27.5,205,57,51.76767676767677,14.393939393939394
688088_1206452540_glm4_dewrap_join_chunk_0006,688088,虹软科技,1206452540,6,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688088_1206452540_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7184,6579,3974,3974,16,3974,245,245,"虹软科技2018年主营业务收入45,452.38万元，其中智能手机视觉方案合计43,895.16万元，占96.57%；智能单摄、双多摄、单/双摄组合和深度摄像算法分别贡献25,689.08万元、12,245.89万元、5,066.91万元和893.29万元。2016年至2018年前五大客户销售占比分别为48.39%、54.16%和58.64%，不存在单一客户超过50%。2018年前五大客户三星、小米、OPPO、华为、Foxconn销售合计26,860.37万元，占营业收入58.64%。",123,88,88,0,5,18,21,20,15,9,24,0.2727272727272727,4,-20,2.5568181818181817,,143,123,143,32.3089430894309,27.79020979020979,32.3089430894309,27.79020979020979,123,54,30.951182687468545,13.588324106693507
688088_1206452540_glm4_dewrap_join_chunk_0007,688088,虹软科技,1206452540,7,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688088_1206452540_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7285,6936,3988,3988,16,3988,187,187,发行人与主要客户通过软件许可协议合作，将视觉人工智能算法与客户特定设备整合，并授权装载于约定型号设备以收取技术和软件使用授权费，许可期限一般为24个月。合同通常约定许可软件、支持系统或芯片、价格、授权区域、最少采购金额或数量及付款条款。公司通过持续研发、前沿技术跟踪和多份合约覆盖客户产品线维护合作稳定性；同类产品价格受算法类型、功能明细、预计出货量、客户重要性等因素影响。,94,76,76,0,7,19,22,16,9,3,12,0.1578947368421052,3,-9,2.1315789473684212,,104,94,104,42.42553191489362,38.34615384615385,42.42553191489362,38.34615384615385,121,56,30.341023069207623,14.042126379137413
688088_1206452540_glm4_dewrap_join_chunk_0008,688088,虹软科技,1206452540,8,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688088_1206452540_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6640,5799,3986,3986,16,3986,232,232,"报告期内发行人主要采购包括房租及物业、服务器及硬件设备、软件开发和业务咨询服务，前五大供应商采购占比分别为29.68%、35.37%和28.75%，不存在单一供应商超过50%。2018年前五大供应商采购合计2,424.29万元，其中Moriahtown业务咨询服务1,124.52万元，高新区资产经营公司房租及物业698.13万元。Moriahtown自2006年起为韩国业务咨询服务商，每月固定服务费1.65万美元，并按韩国地区约定客户销售金额10%计提服务费。",116,65,65,0,6,15,20,14,8,2,10,0.1538461538461538,3,-7,2.1384615384615384,,126,116,126,34.36206896551724,31.634920634920636,34.36206896551724,31.634920634920636,71,35,17.812343201204214,8.780732563973908
688088_1206452540_glm4_dewrap_join_chunk_0009,688088,虹软科技,1206452540,9,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688088_1206452540_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6805,5933,3989,3989,16,3989,169,171,"截至2018年末，发行人固定资产原值2,880.19万元、净值1,259.38万元，成新率43.73%，无自有房产及土地，境内外租赁房屋20处用于经营。发行人境内已取得30项注册商标，境外已取得53项注册商标，主要由发行人、ArcSoft US及MISL持有。部分商标由ArcSoft US和虹润科技无偿转让至发行人，相关变更登记已办理完成。",85,71,71,0,9,18,24,13,5,2,7,0.0985915492957746,3,-4,1.9014084507042253,,103,85,103,46.92941176470588,38.728155339805824,46.92941176470588,38.728155339805824,28,19,7.019303083479569,4.763098520932565
688088_1206452540_glm4_dewrap_join_chunk_0010,688088,虹软科技,1206452540,10,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688088_1206452540_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7696,6812,3630,3630,16,3630,179,180,发行人在境内已取得9项专利，其中多项由虹润科技无偿转让并完成权利人变更；境外专利清单显示ArcSoft US、MISL、发行人、上海科技等持有大量美国、日本、德国、英国及中国台湾专利。境外专利多为发明专利，涉及图像处理、移动设备人脸检测、去噪、防抖、全景拼接、3D重建、虚拟试戴、智能冰箱等技术。发行人境外专利中包含多项与移动影像和视觉算法产品相关的授权发明。,90,83,83,0,12,11,25,16,14,5,19,0.2289156626506024,3,-16,2.289156626506024,,108,90,108,40.333333333333336,33.611111111111114,40.333333333333336,33.611111111111114,161,34,44.352617079889804,9.366391184573002
688088_1206452540_glm4_dewrap_join_chunk_0011,688088,虹软科技,1206452540,11,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688088_1206452540_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,8722,7704,3946,3946,16,3946,181,182,发行人境外专利继续覆盖视频增强、人脸检测、自动拼接、网络优化、虚拟试戴、智能冰箱、鱼眼拼接、图像放大、人脸图像处理、深度估计、视觉交互和语音通信等方向。境外专利权人包括ArcSoft US、MISL、发行人、南京虹亚及上海科技，注册地以美国为主，并涵盖德国、英国、日本、韩国和中国台湾。多项专利由发行人员工转让或原始取得，形成移动端图像处理和视觉算法知识产权储备。,91,82,82,0,10,12,24,17,14,5,19,0.2317073170731707,3,-16,2.341463414634146,,110,91,110,43.362637362637365,35.872727272727275,43.362637362637365,35.872727272727275,134,34,33.95843892549417,8.616320324379117
688088_1206452540_glm4_dewrap_join_chunk_0012,688088,虹软科技,1206452540,12,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688088_1206452540_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6827,6249,3993,3993,16,3993,208,210,截至招股说明书签署日，发行人在境内取得69项软件著作权，境外取得4项软件著作权，涵盖单摄、多摄、计算视觉影像增强、人脸识别、视频质量增强、智能物品识别、车载行人检测、车损理赔识别、疲劳与分心预警等软件。公司已获129项专利，其中105项注册在美国，ArcSoft US在美国注册69项。美国律师认为ArcSoft US美国专利仅在美国受保护，发行人及境内子公司在中国开发、生产和销售视觉人工智能算法软件不受美国法律限制。,104,96,96,0,12,14,30,20,15,5,20,0.2083333333333333,4,-16,2.28125,,116,104,116,38.39423076923077,34.422413793103445,38.39423076923077,34.422413793103445,93,53,23.29075882794891,13.273228149261207
688088_1206452540_glm4_dewrap_join_chunk_0013,688088,虹软科技,1206452540,13,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688088_1206452540_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6724,6387,3984,3984,16,3984,239,242,虹软科技及子公司截至2019年6月22日未被列入美国商务部工业安全局特定实体名单，ArcSoft US出口使用美国知识产权的产品不存在障碍；H&M确认ArcSoft US 2016、2017年税务申报已考虑无形资产授权影响并按时缴税。截至2018年末，公司获专利129项、软件著作权73项，核心技术包括人脸分析、人体分析、行为分析、人脸识别、活体检测、三维重建、ADAS、暗光增强、HDR、多摄标定等，技术来源均为原始创新。核心技术覆盖手机、安防、车载、保险、零售、互联网视频等场景。,120,72,72,0,5,8,15,18,17,9,26,0.3611111111111111,4,-22,2.8472222222222223,,136,120,136,33.2,29.294117647058822,33.2,29.294117647058822,198,74,49.69879518072289,18.57429718875502
688088_1206452540_glm4_dewrap_join_chunk_0014,688088,虹软科技,1206452540,14,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688088_1206452540_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6690,6280,3998,3998,16,3998,248,248,虹软科技多项核心技术已达到可量化水平：人体检测在内部数据集识别率超过87%、误识率低于3%，人体关键点在coco数据集单模型69.7%mAP；手势识别在内部测试集识别率95%以上，主流手机平台60FPS运行；物体识别动态方案识别率97%、3秒内结算，静态方案识别率99%、6秒内结算。暗光增强在高通骁龙中高端平台处理6至8帧1600万像素图像可实现毫秒级响应。公司24项核心技术已商用，包括人脸分析、人脸识别、活体检测、物体识别、ADAS、暗光增强、防抖、人像虚化、光学变焦、HDR和多摄标定等。,124,89,89,0,6,8,18,24,21,12,33,0.3707865168539326,4,-29,2.9213483146067416,,158,124,158,32.24193548387097,25.303797468354432,32.24193548387097,25.303797468354432,229,79,57.27863931965983,19.759879939969984
688088_1206452540_glm4_dewrap_join_chunk_0015,688088,虹软科技,1206452540,15,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688088_1206452540_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6834,6310,3984,3984,16,3984,312,312,"发行人尚未商用的核心技术包括心率检测、三维重建、SLAM、行为分析、车辆定损识别和猪脸识别，其中部分保险公司已试运行车辆定损和猪脸识别，部分DMS订单和智能电梯行为检测项目处于测试。公司智能手机视觉方案多数达到国内外先进水平，人体分析、人脸识别、手势识别、人体美化等技术达到超过95%准确性、毫秒级实时性或低硬件要求。主要在研项目包括全景拍摄、物体与场景识别、光学变焦、人脸识别、人体识别、多摄标定、保险智能评估和辅助驾驶算法，研发投入分别达数百万元至5,373.55万元。2016年至2018年研发投入为9,026.84万元、10,873.54万元和14,852.64万元，占营收34.59%、31.43%和32.42%。",156,105,105,0,8,12,24,25,25,11,36,0.3428571428571428,5,-31,2.761904761904762,,192,156,192,25.53846153846154,20.75,25.53846153846154,20.75,312,88,78.3132530120482,22.08835341365462
