custom_id,sec_code,sec_name,announcement_id,source_run_name,chunk_index,chunk_count,chunk_file,chunk_token_proxy,chunk_chars,chunk_compact_chars,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,Redundancy_chunk,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target
688281_1212482414_tok_chunk_0002,688281,华秦科技,1212482414,star_late2022_batch006_20260702,2,11,results/star_token_proxy_250_late50_20260702/chunks/688281_1212482414_tok_chunk_0002.txt,4000,8747,7999,220,220,公司获批院士专家工作站、博士后科研工作站、陕西省博士后创新基地和陕西省隐身材料技术工程研究中心。公司1996年起联合西北工业大学开展特种功能材料预研，2021年7月停止原航空零部件加工业务。2016年5月公司受让西工大22项专利权和10项专利申请权。隐身材料及伪装材料核心型号分别于2019年、2020年批产应用。截至招股说明书签署日，公司获授权40项发明专利，另有44项在申请国防发明专利。报告期末公司研发人员48名，占员工20.78%。,110,102,102,0,14,20,36,23,7,2,9,0.088235294117647,6,-3,1.9509803921568627,,36.36363636363637,378,170,94.5,42.5
688281_1212482414_tok_chunk_0003,688281,华秦科技,1212482414,star_late2022_batch006_20260702,3,11,results/star_token_proxy_250_late50_20260702/chunks/688281_1212482414_tok_chunk_0003.txt,3993,9133,7985,138,138,"公司污染物检测最高值均达标，废水处理能力15立方米/天，有机废气和粉尘处理能力分别为45,000、54,000立方米/小时。2021年1-6月环保设备投入93.36万元，环保费用4.18万元。2018年1月1日至2021年9月14日，环保主管部门未发现公司环境违法或污染事故。",69,70,70,0,9,35,16,7,3,0,3,0.0428571428571428,3,0,1.4285714285714286,,57.869565217391305,125,59,31.30478337089907,14.775857751064363
688281_1212482414_tok_chunk_0004,688281,华秦科技,1212482414,star_late2022_batch006_20260702,4,11,results/star_token_proxy_250_late50_20260702/chunks/688281_1212482414_tok_chunk_0004.txt,3851,8082,7701,57,57,公司产品包括隐身材料、伪装材料及防护材料，主要用于国防科技工业。隐身材料具有研发周期长、定制化和供应商稳定性特征。,29,62,62,0,4,44,9,5,0,0,0,0.0,2,2,1.2419354838709675,,132.79310344827587,162,65,42.06699558556219,16.878732796676186
688281_1212482414_tok_chunk_0005,688281,华秦科技,1212482414,star_late2022_batch006_20260702,5,11,results/star_token_proxy_250_late50_20260702/chunks/688281_1212482414_tok_chunk_0005.txt,3995,8457,7990,149,149,公司隐身材料及伪装材料核心产品分别于2019年、2020年批产，形成自主可控核心技术。公司批产应用产品包括3个牌号耐温隐身材料和2个牌号伪装材料。公司隐身、伪装材料拥有38项授权国防发明专利、33项在申请国防发明专利。2016年公司隐身材料技术成果经鉴定达到国际先进水平，部分方面达到国际领先水平。,75,86,86,0,5,58,12,6,4,1,5,0.0581395348837209,4,-1,1.4069767441860466,,53.266666666666666,205,77,51.314142678347935,19.274092615769714
688281_1212482414_tok_chunk_0006,688281,华秦科技,1212482414,star_late2022_batch006_20260702,6,11,results/star_token_proxy_250_late50_20260702/chunks/688281_1212482414_tok_chunk_0006.txt,3554,7545,7107,314,314,"公司新型伪装材料可实现地面军事目标多频谱兼容高仿真伪装，截至招股说明书签署日获授权国防发明专利38项、国家发明专利2项。公司隐身材料和伪装材料核心产品分别于2019年、2020年批产，并在多军种、多型号装备装机应用。报告期批产定型产品收入占主营业务收入0.00%、36.90%、88.47%、93.18%。公司研发费用分别为557.82万元、1,764.47万元、4,270.98万元、2,788.50万元，占营业收入11.73%、15.11%、10.32%、14.16%。主要客户A1单位对公司质量、交付、服务评价均在99.5分以上。报告期主营业务军品收入占比分别为100.00%、100.00%、99.93%、99.83%。",157,74,74,0,3,12,23,22,10,4,14,0.1891891891891892,6,-8,2.4864864864864864,,22.636942675159236,225,89,63.30894766460327,25.042205965109737
688281_1212482414_tok_chunk_0007,688281,华秦科技,1212482414,star_late2022_batch006_20260702,7,11,results/star_token_proxy_250_late50_20260702/chunks/688281_1212482414_tok_chunk_0007.txt,3924,9117,7847,267,267,"报告期公司营业收入分别为4,756.09万元、11,676.66万元、41,386.47万元、19,694.61万元。公司净利率分别为21.55%、-90.42%、37.41%、45.11%，2019年扣非净利率为28.62%。2020年末公司研发人员38人，占比19.69%。报告期研发投入占营业收入比例为11.73%、15.11%、10.32%、14.16%。2021年1-6月隐身材料收入18,165.14万元，占主营业务收入95.10%。报告期军品收入占主营业务收入100.00%、100.00%、99.93%、99.83%。",134,58,58,0,2,4,14,19,13,6,19,0.3275862068965517,6,-13,2.9482758620689653,,29.28358208955224,97,21,24.71967380224261,5.351681957186544
688281_1212482414_tok_chunk_0008,688281,华秦科技,1212482414,star_late2022_batch006_20260702,8,11,results/star_token_proxy_250_late50_20260702/chunks/688281_1212482414_tok_chunk_0008.txt,3952,9113,7903,257,257,"2021年1-6月公司前五大客户收入19,081.20万元，占主营业务收入99.90%。报告期前五大客户收入占比分别为100.00%、100.00%、99.25%、99.90%。报告期对A集团收入占比分别为99.42%、98.71%、87.94%、95.00%。报告期对A1单位收入占比分别为75.72%、80.30%、66.70%、65.98%。2021年1-6月靶材采购7,673.95万元，占主营业务采购额81.25%。报告期前五大供应商采购占比分别为99.16%、95.98%、96.63%、93.98%。",129,89,89,0,4,11,25,29,14,6,20,0.2247191011235955,6,-14,2.6292134831460676,,30.635658914728683,167,84,42.25708502024292,21.25506072874494
688281_1212482414_tok_chunk_0009,688281,华秦科技,1212482414,star_late2022_batch006_20260702,9,11,results/star_token_proxy_250_late50_20260702/chunks/688281_1212482414_tok_chunk_0009.txt,3858,8455,7715,258,258,"截至2021年6月30日，公司定制非标准设备账面原值2,250.42万元，占机器设备原值71.82%。截至招股说明书签署日，公司拥有2宗出让土地使用权、48项注册商标、38项国防发明专利和2项国家发明专利。2016年5月公司以150万元受让西工大22项专利权和10项专利申请权。公司已取得职业健康安全、环境管理、高新技术企业、危化品经营等资质及军品生产销售所需资质。公司9项核心技术覆盖隐身材料、伪装材料和防护材料，其中3项隐身材料技术已批产。公司核心技术对应产品拥有3个牌号耐温隐身材料、2个牌号伪装材料定型批产。",129,92,92,0,3,7,23,36,17,6,23,0.25,6,-17,2.8152173913043477,,29.906976744186046,440,198,114.04872991187145,51.32192846034215
688281_1212482414_tok_chunk_0010,688281,华秦科技,1212482414,star_late2022_batch006_20260702,10,11,results/star_token_proxy_250_late50_20260702/chunks/688281_1212482414_tok_chunk_0010.txt,3979,9142,7957,226,226,"公司主营业务收入100%来自核心技术。公司获授权发明专利40项，并建立核心技术保密和研发制度。公司获得2017年国防技术发明一等奖、2018年国家技术发明二等奖。公司建有陕西省隐身材料技术工程研究中心、院士专家工作站和博士后科研工作站。截至2021年6月30日，公司研发人员48人，占员工20.78%，其中硕士及以上33人，占研发人员68.75%。报告期研发费用分别为557.82万元、1,764.47万元、4,270.98万元、2,788.50万元。",113,85,85,0,2,6,19,31,20,7,27,0.3176470588235294,6,-21,2.9647058823529413,,35.21238938053097,468,209,117.61749183211863,52.52576024126665
688281_1212482414_tok_chunk_0011,688281,华秦科技,1212482414,star_late2022_batch006_20260702,11,11,results/star_token_proxy_250_late50_20260702/chunks/688281_1212482414_tok_chunk_0011.txt,1456,3420,2911,168,168,"华秦科技研发流程包括研发规划、方案设计、新产品试制和设计定型，市场、技术、科研项目、生产、质管等部门分工参与。报告期公司合作承担Q、D、O、N、Z等国家科研项目，其中Q项目由公司牵头，预计投入1,793万元；D项目由公司牵头，投入10人、预计投入2,370万元；O、N项目亦由公司牵头，Z项目中公司配合西北工业大学开展涂层修复工艺探索。",84,46,46,0,4,8,19,11,4,0,4,0.0869565217391304,4,-1,2.0652173913043477,,17.333333333333332,173,78,118.81868131868131,53.57142857142857
688285_1211256035_tok_chunk_0001,688285,高铁电气,1211256035,star_remaining_251_543_20260702,1,12,results/star_token_proxy_full_2019_2023_20260702/chunks/688285_1211256035_tok_chunk_0001.txt,3976,8824,7951,245,245,"公司主营电气化铁路接触网产品、城市轨道交通供电设备及轨外产品。公司获国家级企业技术中心等称号，参与接触网行业技术和试验标准起草，拥有授权专利186项。公司电气化铁路接触网产品覆盖160km/h及以下、200-250km/h、300-350km/h全系列，并具备生产许可和CRCC认证。2020年主营收入13.39亿元，其中铁路接触网产品占55.08%，城轨供电设备占43.96%。2018至2020年工序外协采购额分别为5,271.84万元、10,341.25万元和11,910.94万元。",123,86,86,0,9,18,25,25,7,2,9,0.1046511627906976,5,-4,2.104651162790698,,32.32520325203252,87,42,21.88128772635815,10.56338028169014
688285_1211256035_tok_chunk_0002,688285,高铁电气,1211256035,star_remaining_251_543_20260702,2,12,results/star_token_proxy_full_2019_2023_20260702/chunks/688285_1211256035_tok_chunk_0002.txt,3919,8440,7837,181,181,公司下游客户主要为铁路局、铁路专线公司、铁路施工总包单位及城市地铁公司，销售以投标和竞争性谈判为主。公司研发以自主研发为主，并与中国铁路设计集团、中铁二院、广州地铁设计研究院等合作，知识产权归双方共有。公司前身可追溯至1958年，2000年前后进入城轨供电设备领域，2002年进入高铁市场。公司已覆盖城市轨道交通所有制式产品，多项技术成果达到国内或国际领先水平。,91,76,76,0,8,24,23,15,5,1,6,0.0789473684210526,4,-2,1.8421052631578947,,43.065934065934066,176,76,44.90941566726206,19.39270221995407
688285_1211256035_tok_chunk_0003,688285,高铁电气,1211256035,star_remaining_251_543_20260702,3,12,results/star_token_proxy_full_2019_2023_20260702/chunks/688285_1211256035_tok_chunk_0003.txt,3901,8659,7801,79,79,公司所属细分行业为铁路专用设备及器材、配件制造和城市轨道交通设备制造。公司属于战略性新兴产业中的轨道交通装备产业，并属于科创板高端装备领域先进轨道交通类企业。,40,63,63,0,6,40,12,3,2,0,2,0.0317460317460317,2,0,1.2857142857142858,,97.525,93,46,23.840041015124328,11.79184824403999
688285_1211256035_tok_chunk_0004,688285,高铁电气,1211256035,star_remaining_251_543_20260702,4,12,results/star_token_proxy_full_2019_2023_20260702/chunks/688285_1211256035_tok_chunk_0004.txt,3986,8731,7972,145,145,"2020年末我国铁路营业里程14.63万公里，高铁营业里程3.8万公里，电气化铁路里程10.65万公里。2020年末中国内地45个城市开通城轨，运营线路7,978.19公里。2015至2020年全国城轨线路年复合增长率17.14%，地铁运营里程2010至2020年年复合增长率18.37%。",73,72,72,0,5,46,14,4,3,0,3,0.0416666666666666,3,0,1.3611111111111112,,54.602739726027394,128,60,32.112393376818865,15.052684395383844
688285_1211256035_tok_chunk_0005,688285,高铁电气,1211256035,star_remaining_251_543_20260702,5,12,results/star_token_proxy_full_2019_2023_20260702/chunks/688285_1211256035_tok_chunk_0005.txt,3846,8740,7692,237,237,截至2021年4月29日，除公司外取得城轨汇流排及附件有效CRCC认证的企业仅3家。2018至2020年公司城轨供电设备收入分别为5.31亿元、4.58亿元和5.88亿元。按中标额测算，公司高铁接触网产品市场占有率约60%，城轨供电设备市场占有率约50%。公司获国家科技进步二等奖等28项奖项，并拥有186项专利。公司国内首家研发350km/h以上高铁接触网产品、钢铝复合接触轨供电系统和有轨电车超级电容充电轨系统。公司拥有铁路运输基础设备生产企业许可证和铁路产品认证证书。,119,75,75,0,7,16,23,18,8,3,11,0.1466666666666666,6,-5,2.1733333333333333,,32.319327731092436,110,41,28.60114404576183,10.660426417056682
688285_1211256035_tok_chunk_0006,688285,高铁电气,1211256035,star_remaining_251_543_20260702,6,12,results/star_token_proxy_full_2019_2023_20260702/chunks/688285_1211256035_tok_chunk_0006.txt,3967,9075,7934,138,138,公司产品广泛应用于国家重点铁路工程及多条地铁工程项目，形成行业品牌。报告期内，铁路接触网产品和城轨供电设备占主营业务收入约98%。公司开发约400种产品，主要36种产品收入占各期主营业务收入约65%。2020年主要36种产品中，铁路类收入4.30亿元，城轨类收入4.48亿元。,69,61,61,0,5,21,21,9,4,1,5,0.081967213114754,4,-1,1.819672131147541,,57.492753623188406,56,26,14.116460801613309,6.554071086463322
688285_1211256035_tok_chunk_0007,688285,高铁电气,1211256035,star_remaining_251_543_20260702,7,12,results/star_token_proxy_full_2019_2023_20260702/chunks/688285_1211256035_tok_chunk_0007.txt,3997,9143,7994,217,217,公司主要36种产品报告期内产销基本平衡，合计销量与产量比例基本为100%，产能可在多产品间调配，2019年产能利用率普遍较高。2020年前五大客户销售12.39亿元、占营收91.44%，中国中铁和国家铁路集团下属单位占52.92%、30.33%。电气化铁路接触网产品前五大客户2020年销售7.13亿元，城市轨道交通供电设备前五大客户销售5.72亿元。原材料采购以金属材料、半成品及成品为主，2020年采购7.76亿元，占比约85%。,109,44,44,0,4,7,15,12,5,1,6,0.1363636363636363,4,-2,2.227272727272727,,36.669724770642205,13,6,3.2524393294971228,1.5011258443832876
688285_1211256035_tok_chunk_0008,688285,高铁电气,1211256035,star_remaining_251_543_20260702,8,12,results/star_token_proxy_full_2019_2023_20260702/chunks/688285_1211256035_tok_chunk_0008.txt,3942,9431,7883,183,183,公司多数项目不约定原材料价格调整条款，由公司承担合同签订后的材料价格波动风险。公司以销定产，并保有安全库存以控制金属材料价格波动。2018至2020年成品采购直接对外销售金额占相关产品销售额比例分别为11.52%、8.37%和5.10%。2020年前五大供应商采购额2.06亿元，占采购总额26.48%。公司对中国中铁存在关联采购，主要采购铝型材、不锈钢带等原材料。,92,50,50,0,4,10,16,13,6,1,7,0.14,5,-2,2.2,,42.84782608695652,15,10,3.8051750380517504,2.536783358701167
688285_1211256035_tok_chunk_0009,688285,高铁电气,1211256035,star_remaining_251_543_20260702,9,12,results/star_token_proxy_full_2019_2023_20260702/chunks/688285_1211256035_tok_chunk_0009.txt,3929,9246,7858,123,123,"截至2020年12月31日，公司固定资产原值2.41亿元，账面价值9,922.14万元。公司无形资产原值9,712.38万元，账面价值7,862.80万元。公司拥有186项专利，其中发明专利25项、实用新型155项、外观设计3项、PCT专利3项。",62,42,42,0,8,9,14,8,3,0,3,0.0714285714285714,3,0,1.738095238095238,,63.37096774193548,107,67,27.233392720794097,17.052685161618733
688285_1211256035_tok_chunk_0010,688285,高铁电气,1211256035,star_remaining_251_543_20260702,10,12,results/star_token_proxy_full_2019_2023_20260702/chunks/688285_1211256035_tok_chunk_0010.txt,3915,8791,7829,270,270,公司拥有28项核心技术，集中于电气化铁路接触网产品和城市轨道供电设备领域。公司为国内首家研制成功350km/h以上高铁接触网配套部件的企业，相关产品用于京沪高铁。公司参与研制简统化接触网系统，产品用于蒙华铁路，技术性能达到国际领先水平。公司在国内首次实现钢铝复合接触轨系统国产化，产品用于广州地铁4号线和上海地铁16号线。公司研发超级电容充电轨系统，应用于广州海珠环线，整体技术达到国际领先水平。2018至2020年核心技术产品收入分别为8.43亿元、10.66亿元和10.21亿元，占主营业务收入82.08%、83.74%和76.30%。,135,73,73,0,5,13,25,20,7,3,10,0.136986301369863,6,-4,2.2739726027397262,,29.0,238,127,60.79182630906769,32.43933588761175
688285_1211256035_tok_chunk_0011,688285,高铁电气,1211256035,star_remaining_251_543_20260702,11,12,results/star_token_proxy_full_2019_2023_20260702/chunks/688285_1211256035_tok_chunk_0011.txt,3397,7716,6794,251,251,报告期内，核心技术对应专利产品收入分别为6.63亿元、8.55亿元和7.67亿元，占主营业务收入63.75%、66.44%和57.29%。发明专利对应产品收入分别为2.65亿元、3.45亿元和2.89亿元，占主营业务收入25.47%、26.79%和21.61%。公司近年获得28项主要奖项，包括国家科学技术进步奖二等奖。公司承担电气化铁路接触网供电装备体系研究、高速铁路接触网锻造自动化技术及抗风可靠性研究等陕西省技术创新引导专项。公司参与制定接触网用青铜棒、接触网用青铜板带等国家标准和多项行业标准。,126,66,66,0,4,11,21,19,8,3,11,0.1666666666666666,5,-6,2.378787878787879,,26.96031746031746,271,93,79.77627318221961,27.377097438916692
688285_1211256035_tok_chunk_0012,688285,高铁电气,1211256035,star_remaining_251_543_20260702,12,12,results/star_token_proxy_full_2019_2023_20260702/chunks/688285_1211256035_tok_chunk_0012.txt,2367,5160,4733,228,228,"公司核心技术人员共9名，覆盖接触网产品设计制造、城轨供电系统、铸造和机械制造等方向。核心技术人员主持或参与多项350km/h高铁、250km/h低净空、超级电容充电轨和钢铝复合接触轨项目。公司2020年核心技术人员及研发人员合计134人，占员工总数13.32%。报告期内研发费用分别为4,030.70万元、4,824.54万元和5,357.77万元，占营业收入3.88%、3.75%和3.96%。公司形成28项核心技术，主要核心技术人员未发生重大不利变动。",114,57,57,0,4,7,18,19,7,2,9,0.1578947368421052,5,-4,2.4210526315789473,,20.763157894736842,305,108,128.85509083227714,45.627376425855516
688290_1213087076_tok_chunk_0001,688290,景业智能,1213087076,star_remaining_251_543_20260702,1,11,results/star_token_proxy_full_2019_2023_20260702/chunks/688290_1213087076_tok_chunk_0001.txt,3952,8723,7904,237,237,"公司从事特种机器人及智能装备研发、生产和销售，核工业产品应用于核燃料循环多个环节。公司核工业产品已被国家核工业重大专项采用，主要客户包括中核集团、航天科技集团、航天科工集团下属单位。2021年主营业务收入34,837.87万元，其中核工业智能装备30,317.29万元、占86.94%。截至目前，核工业系列机器人在执行订单金额2.09亿元，电随动机械手在执行订单金额1.41亿元。2021年间接销售收入26,915.59万元、占77.19%，主要因核工业工程类项目交付增加。",119,142,142,0,18,31,55,27,9,2,11,0.0774647887323943,5,-6,1.887323943661972,,33.21008403361345,188,118,47.57085020242915,29.858299595141702
688290_1213087076_tok_chunk_0002,688290,景业智能,1213087076,star_remaining_251_543_20260702,2,11,results/star_token_proxy_full_2019_2023_20260702/chunks/688290_1213087076_tok_chunk_0002.txt,3544,7772,7088,234,234,"报告期内，公司直接或间接销售给中核集团的收入合计分别为7,959.64万元、16,258.57万元、31,781.42万元，占营业收入79.08%、78.77%、91.14%。2021年间接销售给中核集团25,238.17万元、占72.38%。公司核工业订单通过招投标、竞争性谈判、单一来源采购和商务谈判等方式取得，2021年商务谈判收入21,045.13万元、占60.35%。公司实行以销定产和项目制生产，核心零部件如高精度非标齿轮、异形输送结构部件由自有设备加工。",117,78,78,0,10,18,33,11,5,1,6,0.0769230769230769,4,-2,1.8205128205128205,,30.29059829059829,255,108,71.95259593679458,30.474040632054177
688290_1213087076_tok_chunk_0003,688290,景业智能,1213087076,star_remaining_251_543_20260702,3,11,results/star_token_proxy_full_2019_2023_20260702/chunks/688290_1213087076_tok_chunk_0003.txt,3961,8838,7921,66,66,公司产品面向核工业国家重大专项，符合智能制造和清洁能源政策方向。报告期内公司在乏燃料后处理、核燃料循环智能装备领域具备政策支持背景。,33,96,96,0,9,72,10,3,2,0,2,0.0208333333333333,2,0,1.1354166666666667,,120.03030303030303,128,41,32.31507195152739,10.350921484473618
688290_1213087076_tok_chunk_0004,688290,景业智能,1213087076,star_remaining_251_543_20260702,4,11,results/star_token_proxy_full_2019_2023_20260702/chunks/688290_1213087076_tok_chunk_0004.txt,3986,8549,7971,229,229,公司产品主要应用于核燃料循环、新能源电池、医药大健康等领域。预计2035年前中国乏燃料后处理领域智能装备投资额为418亿元至1182亿元，年均约28亿元至79亿元。报告期内，公司乏燃料后处理领域产品收入占营业收入40.20%、43.52%、33.20%，在手订单占比68.83%。截至招股说明书签署日，公司拥有139项专利，其中发明专利49项、实用新型90项，并拥有18项软件著作权。公司核工业产品已批量应用于核燃料循环产业，并成功应用于国家核工业重大专项。,115,91,91,0,5,55,16,6,7,2,9,0.0989010989010989,5,-4,1.5714285714285714,,34.66086956521739,102,40,25.589563472152534,10.035122930255895
688290_1213087076_tok_chunk_0005,688290,景业智能,1213087076,star_remaining_251_543_20260702,5,11,results/star_token_proxy_full_2019_2023_20260702/chunks/688290_1213087076_tok_chunk_0005.txt,3731,8536,7461,301,301,"发行人2021年营业收入3.49亿元、净利润7,639.83万元、研发投入2,859.98万元。发行人拥有139项专利，其中发明专利49项、实用新型90项，并拥有18项软件著作权。公司电随动机械手具备三种操控模式、最大反馈力50N且可调，采用静态密封和固定式加移动式安装。公司成果“核工业遥操作电随动机械手关键技术及重大工程应用”达到国际先进水平，并获浙江省2020年度装备制造业重点领域国内首台套认定。公司分析用取样机器人产品于2021年12月6日获浙江省2021年度装备制造业重点领域国内首台套认定。2021年末公司技术研发人员占总人数38.49%，并拥有浙江省企业高新技术研发中心和博士后工作站。",151,118,118,0,7,24,40,32,12,3,15,0.1271186440677966,6,-9,2.2288135593220337,,24.70860927152318,157,64,42.07987134816403,17.153578129187885
688290_1213087076_tok_chunk_0006,688290,景业智能,1213087076,star_remaining_251_543_20260702,6,11,results/star_token_proxy_full_2019_2023_20260702/chunks/688290_1213087076_tok_chunk_0006.txt,3864,8760,7728,201,201,发行人电随动机械手具备同构、异构和可编程智能运行三种操控模式，最大反馈力50N且可调。发行人第二代电随动机械手关节运动范围与德国C公司T型机械手相同，技术相当。发行人分析用取样机器人可全自动或人工取送样，取样时间不超过3分钟，采用10mL真空样品瓶和真空抽吸气动送样。发行人分析用取样机器人取样针为单针防堵设计，主要功能和性能指标达到国际同类水平。公司核工业机器人及智能装备已应用于国家核工业重大专项。,101,74,74,0,4,12,25,20,10,3,13,0.1756756756756756,5,-8,2.391891891891892,,38.257425742574256,137,50,35.45548654244306,12.939958592132506
688290_1213087076_tok_chunk_0007,688290,景业智能,1213087076,star_remaining_251_543_20260702,7,11,results/star_token_proxy_full_2019_2023_20260702/chunks/688290_1213087076_tok_chunk_0007.txt,3831,9470,7661,251,251,"公司核工业客户集中度高，2019年至2021年核工业主要客户销售收入占营业收入77.68%、80.01%、89.68%。公司自2015年起与航天科技集团单位一合作，自2016年起与中核集团下属单位合作，合同金额持续提升。报告期内外购定制件采购金额分别为4,055.52万元、8,497.21万元、18,022.56万元，占采购总额均超过60%。截至2021年12月31日，公司固定资产原值6,339.40万元、净值5,212.79万元、成新率82.23%。截至招股说明书签署日，公司拥有发明专利49项。",126,92,92,0,6,15,36,24,9,2,11,0.1195652173913043,5,-6,2.2282608695652173,,30.404761904761905,181,94,47.246149830331504,24.53667449752023
688290_1213087076_tok_chunk_0008,688290,景业智能,1213087076,star_remaining_251_543_20260702,8,11,results/star_token_proxy_full_2019_2023_20260702/chunks/688290_1213087076_tok_chunk_0008.txt,3584,9695,7167,190,190,公司截至签署日拥有90项实用新型专利并取得国家知识产权局证书，另有18项软件著作权证书。专利涵盖核工业导料、分装、转运、密封、快换及电池自动化抓取、输送、码垛等装置。第64-66项实用新型为共有，15、16、21、24、26项由原子公司金华润业受让。公司与他人共有专利共4项，对应收入来自两家客户，WXGJ于2018年确认收入且金额小于50万元，共有专利非核心技术、收入贡献较低。,95,62,62,0,5,7,35,11,4,0,4,0.064516129032258,4,-1,2.032258064516129,,37.72631578947368,83,67,23.158482142857142,18.694196428571427
688290_1213087076_tok_chunk_0009,688290,景业智能,1213087076,star_remaining_251_543_20260702,9,11,results/star_token_proxy_full_2019_2023_20260702/chunks/688290_1213087076_tok_chunk_0009.txt,3481,8042,6961,263,263,截至招股说明书签署日，公司拥有18项软件著作权和2项域名。公司持有GJB9001C-2017武器装备质量管理体系认证、GB/T19001-2016质量管理体系认证和中核集团合格供应商证书。公司持有武器装备科研生产单位二级保密资格证书，有效期至2024年2月21日。公司核心技术包括动力贯穿及机器人结构轻量化、全齿轮耦合传动及运动控制、机器人无传感力反馈和力补偿算法等8项。全齿轮耦合传动技术实现主从随动响应延时＜0.1s、角度偏差＜0.1°。功能单元模块化技术实现最高1t转运载重、±0.1mm定位精度、100m最大转运距离。,132,105,105,0,8,19,41,22,12,3,15,0.1428571428571428,6,-9,2.1904761904761907,,26.37121212121212,209,96,60.04021832806665,27.57828210284401
688290_1213087076_tok_chunk_0010,688290,景业智能,1213087076,star_remaining_251_543_20260702,10,11,results/star_token_proxy_full_2019_2023_20260702/chunks/688290_1213087076_tok_chunk_0010.txt,3914,8965,7827,306,306,"公司核心技术均已申请并获得相应知识产权，覆盖核工业专用机器人、核工业智能装备和数字化工厂技术。2019年至2021年，公司依靠核心技术产生收入9,904.38万元、19,823.14万元、34,258.25万元，占主营业务收入98.44%、96.74%、98.34%。报告期内，公司核工业系列机器人销量分别为12套、55套、6套，核工业智能装备销量分别为18套、44套、194套。截至报告期期末，公司共有97名研发技术人员，本科以上学历82人。公司认定来建良、金杰峰、田利刚为核心技术人员，报告期内核心技术人员稳定。来建良作为主要发明人获37项发明专利授权，金杰峰获28项发明专利授权，田利刚获9项发明专利授权。",153,86,86,0,5,8,30,27,12,4,16,0.1860465116279069,6,-10,2.5232558139534884,,25.58169934640523,310,143,79.20286152273889,36.535513541134385
688290_1213087076_tok_chunk_0011,688290,景业智能,1213087076,star_remaining_251_543_20260702,11,11,results/star_token_proxy_full_2019_2023_20260702/chunks/688290_1213087076_tok_chunk_0011.txt,2379,5412,4757,181,181,公司在研项目包括箱室遥操作机器人、核工业退役机器人、放射性物料长距离转运通道、放射性管材智能处理系统等。放射性物料长距离转运通道拟实现100m最长输送距离和1t最大载荷。放射性管材智能处理系统拟对最高30mm壁厚管材进行无碎屑加工。公司建立技术研发中心，下设7个研发科室，并于2019年获批浙江省博士后工作站。公司于2020年获批浙江省高新技术企业研究开发中心。,91,64,64,0,4,13,25,13,7,2,9,0.140625,5,-4,2.1875,,26.142857142857142,262,103,110.13030685161833,43.29550231189575
688300_1207079484_tok_chunk_0001,688300,联瑞新材,1207079484,star_token_proxy_150_20260630,1,17,results/star_token_proxy_250_late50_20260702/chunks/688300_1207079484_tok_chunk_0001.txt,3991,8680,7982,195,195,"公司主营硅微粉研发、生产和销售，产品包括结晶、熔融、球形硅微粉。公司拥有43项专利，其中18项为发明专利。公司掌握火焰法制备电子级球形硅微粉关键工艺，球形度、球化率、磁性异物指标达国际领先水平。公司参与制定3项国家标准并主持1项球形度检测国家标准。2016年至2019年上半年主营业务收入分别为15,261.81万元、21,070.31万元、27,746.22万元和14,449.82万元。",98,94,94,0,9,25,31,20,7,2,9,0.0957446808510638,5,-4,1.9680851063829787,,40.724489795918366,105,59,26.309195690303184,14.783262340265598
688300_1207079484_tok_chunk_0002,688300,联瑞新材,1207079484,star_token_proxy_150_20260630,2,17,results/star_token_proxy_250_late50_20260702/chunks/688300_1207079484_tok_chunk_0002.txt,3857,9049,7714,234,234,"报告期内外协加工费用分别为308.87万元、416.20万元、662.77万元和297.10万元，占主营业务成本3.53%、3.36%、4.18%和3.84%。2018年委外研磨数量252吨，自产数量57,176.88吨，自有产能59,950吨。公司直销收入占主营业务收入比例分别为94.90%、93.33%、92.82%和92.87%。2016年至2019年上半年，生益集团为公司直销第一大客户，销售占营业收入23.42%、20.74%、19.92%和24.82%。",117,83,83,0,8,18,31,20,6,0,6,0.072289156626506,4,-2,1.9759036144578312,,32.965811965811966,45,7,11.667098781436348,1.8148820326678765
688300_1207079484_tok_chunk_0003,688300,联瑞新材,1207079484,star_token_proxy_150_20260630,3,17,results/star_token_proxy_250_late50_20260702/chunks/688300_1207079484_tok_chunk_0003.txt,3994,8914,7988,221,221,"报告期内经销前五大客户销售额分别为614.82万元、1,268.72万元、1,801.13万元和941.86万元。生益集团关联销售金额分别为3,598.79万元、4,375.07万元、5,540.41万元和3,607.65万元，占营业收入23.42%、20.74%、19.92%和24.82%。公司经销均为买断式销售，报告期经销商数量分别为40家、31家、35家和26家。经销收入占主营业务收入5.10%、6.67%、7.18%和7.13%。",111,70,70,0,7,22,25,10,5,1,6,0.0857142857142857,4,-2,1.8142857142857145,,35.98198198198198,126,64,31.547320981472208,16.02403605408112
