custom_id,sec_code,sec_name,chunk_index,summary_token_proxy,relevant_score,summary_text,old_summary_token_proxy,old_relevant_score,old_summary_text,summary_token_proxy_delta,relevant_score_delta,source_shard
688006_1206433065_glm4_dewrap_join_chunk_0010,688006,杭可科技,10,86,1.6666666666666667,发行人的软件产品对硬件销售贡献大，电池生产数据管理技术依赖自主研发软件，为全自动后处理系统提供控制、管理、分析服务。后处理系统的软硬件结合能力是重要竞争力。发行人拥有13项发明专利和56项实用新型专利，包括锂电池自动拣选机、电池装载机等核心技术。发行人拥有4宗土地使用权，主要用于工业和仓储用途。发行人拥有2项注册商标，包括'杭可科技'商标。,105,3.0625,发行人核心软硬件均独立开发、独立生产，软件配套设备销售，不单独计价；常规充放电设备核心硬件为控制部和机构部，价值占比分别约60%、30%，高温加压充放电设备中高温加压治具和控制部价值占比分别约50%、33%。截至报告期末，公司主要机器设备包括111台立式加工中心、8台贴片机、8台波峰焊等，拥有多处萧山工业厂房和4宗土地使用权。截至2019年3月31日，公司拥有13项发明专利、56项实用新型专利，并有9项软件著作权。,-19,-1.3958333333333333,siliconflow_glm4_32b_table2_next50_shard2_20260707
688006_1206433065_glm4_dewrap_join_chunk_0011,688006,杭可科技,11,119,4.3478260869565215,杭可科技拥有多项实用新型专利，涵盖锂电池化成、测试、搬运等设备，如多路电压输出装置、分档控制装置、节能型化成装置等。公司还拥有软件著作权，包括内阻测试系统软件、电池分选内阻软件等。发行人核心技术包括高精度线性充放电技术、全自动校准技术、高频PWM变流技术、SPWM/SVPWM变流技术、高温加压充放电技术等，应用于软包锂离子电池化成分容设备、圆柱形锂离子电池自动预化成设备、动力电池测试系统等。公司以技术与研发为核心竞争力，致力于锂离子电池生产线后处理相关的技术积累和开发。,128,3.9454545454545458,"发行人核心技术均已申请专利或软件著作权，不存在非专利核心技术；2016-2018年核心技术产品收入分别为39,501.67万元、72,689.38万元、97,414.45万元，占营业收入96.29%、94.28%、87.82%。高精度线性充放电技术实现电压控制和检测精度0.02%、电流0.05%，全自动校准最大400个负载电池模拟，高频PWM能量转换效率90%以上，SPWM/SVPWM放电电能回收效率80%以上。高温加压技术最高加热110℃、温度均匀性±3℃、最大压力20,000kg、最大充电电流150A。",-9,0.4023715415019757,siliconflow_glm4_32b_table2_next50_shard2_20260707
688006_1206433065_glm4_dewrap_join_chunk_0012,688006,杭可科技,12,132,3.78125,杭可科技自主研发锂离子电池后处理设备核心技术，包括恒温充放、自动装夹、化成夹具等实用新型专利技术，以及LIR内阻测试系统等软件系统。报告期内，核心技术产品收入占主营业务收入比重分别为96.29%、94.28%和87.82%。公司技术优势体现在高精度控制（电压精度0.02%、电流精度0.05%）、节能性能（充电效率≥80%、放电效率≥80%）及系统集成与自动化能力。公司专注于解决后处理系统适应多种电池类型、充放电工艺、能量回收与高精度兼顾等难点，并持续研发新一代高速高精度控制检测系统、智能设备解决方案等，保持技术领先地位。,123,3.585714285714286,公司核心技术先进性体现在精度、节能和系统集成：电压控制/检测精度万分之二、电流万分之五，充电总效率80%以上，典型工况下放电电量80%以上回馈电网。发行人8项核心技术覆盖控制检测精度、能量利用效率、温度/压力控制和自动化集成，技术指标优于国内平均水平，并覆盖方形、圆柱、软包及消费电子、新能源汽车应用。主要在研项目包括新一代高速高精度控制及检测系统、智能设备解决方案、电池生产管理系统、自动化物流系统等，其中新系统计划将管理电芯数量提升至1-400个、检测分辨率由16bit提至18bit。,9,0.1955357142857141,siliconflow_glm4_32b_table2_next50_shard2_20260707
688006_1206433065_glm4_dewrap_join_chunk_0013,688006,杭可科技,13,144,1.5806451612903225,公司研发项目包括电池生产管理系统、高温加压充放电技术、自动化物流系统、第四代方型电池化成分容系统及第二代安全保障系统，旨在提升锂电池后处理系统的效率、安全性和智能化水平。公司研发费用逐年增长，2018年研发费用占营业收入比例为5.18%。公司研发体系具备持续创新能力，采用ISO9001质量体系，并与各研究所签订《部门年度承包合同》。公司研发人员273人，占员工总数的18.52%。核心技术人员包括曹骥、赵群武、俞平广和刘伟，他们在公司核心技术形成中具有重大贡献。公司产品在消费电子类与动力类锂离子电池生产线后处理设备领域具有通用性，但在方形电池充放电设备市场影响力相对较弱。,125,3.1911764705882355,"公司2016-2018年研发费用分别为2,618.52万元、4,906.14万元、5,745.40万元，占营业收入6.38%、6.36%、5.18%，2018年研发人员273人，占员工18.52%。公司研发体系包括中央研究所、自动化研究所、第一和第二电池设备研究所、系统集成研究室、能量回收研究室等，按产品和客户方向承担研发。核心技术人员曹骥、赵群武、俞平广、刘伟主持或负责多项核心技术和在研项目，最近2年未发生重大变化。公司通过按需开发、标准化通用化设计、大客户优先和研究所承包目标管理促进创新。",19,-1.610531309297913,siliconflow_glm4_32b_table2_next50_shard2_20260707
688006_1206433065_glm4_dewrap_join_chunk_0014,688006,杭可科技,14,58,0.9444444444444444,发行人已取得开展境外经营所需的资质、许可及认证，包括对外贸易经营者备案、出入境检验检疫报检企业备案、海关注册登记证，以及欧盟CE认证等。发行人的境外经营具备相应的资质、许可及认证，且境外子公司依法设立、有效存续，遵守当地法律法规。,75,2.8666666666666667,发行人已取得境外经营所需资质，销往欧盟产品按客户要求取得3项CE认证，其中两项长期有效，一项有效至2021年1月20日。发行人2015年1月1日至2018年12月31日在杭州关区未因违法受海关处罚，境外子公司及孙公司依法设立并有效存续，除日本鸿睿科有少量采购、销售合同外，其余境外主体尚未实际经营。,-17,-1.9222222222222225,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0001,688009,中国通号,1,86,1.853658536585366,公司专注于轨道交通控制系统技术，提供全产业链一体化服务，拥有CTCS-3、CBTC等核心系统及设备。2018年主营业务收入4.00亿元，其中轨道交通控制系统占比71.03%。公司业务包括设计集成、设备制造和系统交付，已完成50余条铁路和110余项城市轨道交通项目。公司在中国十座城市设有设备制造基地，并开展工程总承包业务，如泰兴智慧城市项目。,107,2.3972602739726026,公司专注轨道交通控制系统，提供设计集成、设备制造和系统交付一体化服务，核心系统覆盖CTCS-3/2、CTCS-3+ATO、CTCS-2+ATO、CBTC、CIPS、CTC等。2016-2018年主营业务收入分别为297.70亿元、345.86亿元、400.13亿元，其中轨道交通控制系统收入占比为79.84%、71.54%、71.03%。公司已完成50余条铁路、110余项城轨控制系统集成项目，并在中国十座城市拥有设备制造基地。,-21,-0.5436017373872366,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0002,688009,中国通号,2,119,1.8076923076923077,公司承建了吉首市综合管廊一期工程PPP项目，合同金额19.64亿元，合作期限30年；鹤壁市新城区海绵城市建设项目，合同金额11亿元；蓝山县学校建设项目，合同金额约6亿元；玉溪高新区龙泉片区标准厂房建设项目，合同金额15.4亿元。公司拥有11项工程总承包资质，具备全流程专业服务能力。报告期内，公司工程总承包收入稳定增长。公司核心主业围绕轨道交通控制系统行业，销售模式主要为市场化公开投标。公司实行两级经营管理模式，总部负责整体战略规划和重大决策，下属子公司负责具体项目经营。,107,1.9523809523809523,公司工程总承包业务集中于市政公用工程、智慧城市等基础设施领域，报告期内依托轨道交通全产业链、通信信号信息系统集成和项目管理能力实现收入增长，并拥有房屋建筑、市政公用、机电工程等11项工程资质。其他业务主要为煤炭、化工原料、矿粉等贸易，收入由2016年2.48亿元降至2018年0.60亿元，占营业收入比重降至0.15%。公司销售主要通过公开招标，系统集成、系统交付、设备制造、工程设计和工程总承包分别按客户要求独立或联合投标。,12,-0.1446886446886446,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0003,688009,中国通号,3,123,1.6451612903225807,公司通过劳务分包及专业工程分包形式执行与主业相关性较低的工程，确保项目主体工程由自有人员执行。公司核心主业聚焦信号系统，亦覆盖部分通信系统，已形成成熟稳定的优势产品线布局。报告期内，公司因业主在技术标准上要求采用原有信号系统产品，向原核心信号系统技术提供方采购相关信号系统产品，对应收入金额占城市轨道交通业务收入比重较低。公司制定了相关管理办法对分包及外购系统业务进行规范，报告期内不存在因相关分包或外购系统质量不达标导致项目延期或出现纠纷的情况。公司报告期内前五大分包商均具备相应业务资质。,100,2.3220338983050848,公司在轨道交通系统交付和工程总承包中存在劳务及专业工程分包，主体工程由自有人员实施，辅助工程交由具备资质的当地施工团队。公司核心主业聚焦列控、联锁、CTC、车载ATP等信号系统，可提供铁路信号系统全部核心产品；通信系统中部分传输接入、GSM-R基站等需外采。报告期因业主要求延续原有信号系统而外购的项目收入占城市轨道交通业务收入比重较低，2016-2018年分别为4.22%、1.89%、1.31%。,23,-0.676872607982504,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0004,688009,中国通号,4,195,1.435483870967742,"发行人报告期内前五大分包商包括中国铁路工程集团、中国铁道建筑集团等，分包合同金额合计达218,838.99万元，主要分包工程包括郑州市农业路快速通道、沈阳地铁9号线等。发行人进行分包的主要原因为优化成本，确保项目主体工程由自有人员执行。报告期内前五大外购系统方包括西门子（中国）有限公司、上海鸣啸信息科技股份等，采购成本合计达92,657.16万元，主要采购内容包括信号系统、通信集成、华为LTE通信系统等。发行人自设立以来主营业务从铁路通信信号工程相关设计及建设逐步发展为轨道交通控制系统领域全方位服务的业务模式，并完成了多项重大工程与技术升级，包括北京地铁1号线通信信号控制系统、京津城际控制系统、京沪高铁控制系统等。公司以技术研发为核心，形成集设计集成、设备制造及系统交付于一身的一体化业务模式，拥有领先的系统集成能力。公司不属于重污染企业，生产经营活动符合国家环保要求。",124,2.442622950819672,"报告期前五大分包商代表性合同包括郑州市农业路快速通道77,125.47万元、鹤壁海绵城市80,000万元、郑州市四环线及大河路涉铁工程52,500万元等，相关分包商均具备资质，分包项目未发生争议或潜在风险。前五大外购系统方采购成本2016-2018年分别合计51,787.09万元、24,297.92万元、16,572.25万元，其中西门子连续为主要外购方。外购系统包括信号系统、华为LTE通信系统、运营调度系统、BAS/FAS/FES、屏蔽门与安全门、AFC等，由公司作为集成商进行系统集成。",71,-1.00713907985193,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0005,688009,中国通号,5,88,1.5344827586206895,"报告期内，公司环保投入总额为1,012.27万元，主要用于环保设备采购、安装、调试、运营维护及防污改造工程。环保成本费用支出总计1,460.98万元，主要包括环境评估、检测、监测、排污费等运维费用。公司环保设施正常有效运行，检测结果均满足国家环保排放标准。公司根据生产经营需要和污染物排放标准进行环保投入，环保投入与公司生产经营所产生的污染相互匹配。",97,2.3508771929824563,"公司2016-2018年环保投入分别为538.55万元、531.76万元、1,012.27万元，环保成本费用分别为564.63万元、755.75万元、1,460.98万元，2018年增长主要来自长沙产业园、污水站改造及环保材料需求。报告期环保设施正常运行，检测结果满足国家排放标准，环保投入与污染处理相匹配。公司及控股子公司危废处置均委托具备资质企业，并按规定填写转移联单和备案管理计划。",-9,-0.8163944343617668,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0006,688009,中国通号,6,144,1.8448275862068968,报告期内公司及其子公司未发生环保事故，仅受到三项非重大环保处罚且已整改。公司电力电气化业务以普速铁路电气化更新改造为主，报告期内完成多项电力电气化工程项目。公司目前不具备铁路电气化工程专业承包一级资质，主要通过联合体投标参与新建高速铁路电气化项目。报告期内公司来自四电工程的收入分别为4.24亿元、3.40亿元和2.28亿元，呈下降趋势；四电工程毛利分别为1.56亿元、1.19亿元和0.71亿元，与收入趋势一致。截至招股说明书签署日，公司在手四电工程合同金额超过1.5亿元的有13项，合计金额约4.36亿元；弱电工程合同金额超过1.5亿元的有5项，合计金额约3.24亿元。,95,2.328767123287671,报告期内公司未发生环保事故，曾因VOCs直排、夜间施工噪声、污水指标超标受到3项环保处罚，金额分别为5万元、1万元和0.3628万元，均已整改且不构成重大行政处罚。公司电力电气化业务以普速铁路电气化更新改造和铁路专用线、综合工程配套为主，下属子公司具备铁路电气化二级、三级资质。公司新建高铁电气化项目通常与具备一级资质企业联合投标，历史上不存在因资质或合作方原因未能投标的情况。,49,-0.4839395370807744,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0007,688009,中国通号,7,144,1.5862068965517242,中国通号在四电工程项目中与中铁电气化局和中铁武汉电气化局组建联合体投标，公司负责通信、信号等弱电工程，联合体另一方负责电力、供电等强电工程，合同中公司部分占30%至50%。公司计划提升铁路电气化工程专业承包资质，以拓展铁路及城市轨道交通业务。在有轨电车领域，公司研发生产“先锋号”智能电力100%低地板现代有轨电车，并成功签订天水市有轨电车项目。公司提供的有轨电车智能控制系统具备SIL4联锁+SIL2车载辅助防护系统等核心特点。截至报告期，公司在手有轨电车及控制系统合同包括天水市有轨电车示范线工程、深圳市龙华新区现代有轨电车示范线工程智能控制系统项目等，已实现收入数亿元。,90,2.3857142857142857,公司四电工程收入按履约进度确认，2018年后依据新收入准则按投入法确认建造服务收入。联合体合作方主要为中铁电气化局和中铁武汉电气化局，公司负责通信、信号、信息及客服信息系统等弱电工程，合同中中国通号负责部分通常占总金额30%-50%。公司无依赖单一联合体企业情形，并计划推动中原铁道工程、中安工程、通号长沙等子公司资质升级，目标结合条件在2022年底前完成。,54,-0.7995073891625615,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0008,688009,中国通号,8,138,1.6041666666666667,公司通过PPP模式与业主共同成立合资公司运营智慧城市项目，通过项目运营收入获得投资回报。截至招股说明书签署日，公司控股的BOT合同共4项，金额5亿元以上，其中1项为智慧城市合同。泰兴智慧城市项目总投资24.49亿元，投资回收期12.03年，特许经营权期限13年。鹤壁海绵城市项目总投资11亿元，投资回收期14.64年，特许经营权期限16年。吉首综合管廊项目总投资19.64亿元，投资回收期18年，特许经营权期限30年。吉首乾南产业园项目总投资15.26亿元，投资回收期12.2年，特许经营权期限15年。上述项目均涉及特许经营权确认，并确认为金融资产。,99,2.4461538461538463,"公司有轨电车业务覆盖整车制造和控制系统，已研发“先锋号”五模块100%低地板现代有轨电车，载客量370人、最高旅行速度70km/h，并签订天水项目。公司有轨电车控制系统可提供SIL4联锁、SIL2车载辅助防护、调度管理、通信和运维等功能，在手整车合同天水项目金额36,550万元、已实现收入9,269.54万元。智慧城市业务通过EPC和PPP模式承接，主要盈利来自建设利润或PPP运营投资回报。",39,-0.8419871794871796,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0009,688009,中国通号,9,34,1.0,本部分列出了泰兴智慧城市、鹤壁市海绵城市、吉首市综合管廊及吉首市乾南产业园等PPP项目的现金流入、现金流出、净现金流及累计净现金流情况。,92,2.342857142857143,公司重大BOT/智慧城市项目包括泰兴智慧城市、鹤壁海绵城市、吉首综合管廊和吉首乾南产业园路网，合同金额分别为24.49亿元、11.00亿元、19.64亿元和15.26亿元。上述项目采用BOT模式，政府方负责征地拆迁、财政承受及相关批复，项目均处建设期且实施情况正常。投资回收期分别约12.03年、14.64年、18年和12.2年，回报方式均为使用者付费加政府财政补贴。,-58,-1.342857142857143,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0010,688009,中国通号,10,97,1.0961538461538465,发行人PPP项目采用金融资产核算，确认建造收入、运营收入及财务收入。各项目累计确认收入合计约327.2亿元，应收账款余额约309.8亿元。泰兴智慧城市项目政府购买服务资金正在按规定办理纳入财政预算及人大审批程序。除泰兴项目外，其他重大PPP项目政府购买服务资金已纳入财政预算并经人大批准。各项目均通过物有所值评价、财政承受能力论证及实施方案论证，不存在以PPP项目名义举借政府债务的情形。,99,2.3484848484848486,公司PPP项目特许经营权均按金融资产模型核算，建设阶段按建造合同或收入准则确认建造收入和费用，运营阶段确认财务收入和运营收入。至2018年末，泰兴、鹤壁、吉首管廊、吉首乾南项目累计确认收入分别为1.00亿元、3.99亿元、10.23亿元、9.75亿元，应收款项余额分别为1.00亿元、5.93亿元、11.05亿元、11.98亿元。上述项目仍在建设期尚未回款，未发现重大回款不确定性或潜在亏损迹象。,-2,-1.252331002331002,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0011,688009,中国通号,11,117,1.2037037037037035,发行人控股的PPP项目符合政策要求，无清退情形。报告期内公司因安全事宜受到3项行政处罚，均不属于重大违法行为。公司建立了完善的安全生产制度，包括责任制、检查、培训等措施。公司在轨道交通控制系统领域具备先进研发实力，拥有多项核心自主知识产权成果，如CTCS-3高铁列控系统、CTCS-2+ATO城际铁路自动驾驶列控系统、CTCS-3+ATO高铁自动驾驶系统、CBTC城市轨道交通列控系统、CIPS货运编组站自动化系统及铁路电务智能运行维护管理系统等，达到国际领先水平。,104,2.2435897435897436,发行人控股的重要PPP项目均已纳入财政部PPP项目库，属于公共服务领域，有运营内容，已通过物有所值评价和财政承受能力论证，并采用BOT方式实施，不存在政府回购、固定收益承诺或违规担保。报告期安全生产方面发生3项处罚，其中兰渝铁路施工事故造成2人死亡并构成铁路交通一般A类事故，处罚8万元，相关单位整改后复工。公司建立安全生产责任制、检查制度、应急预案和培训制度，并在研发、生产、施工、调试、运营阶段实施质量安全管控。,13,-1.03988603988604,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0012,688009,中国通号,12,168,3.6,"中国通号开发了综合运输调度指挥系统、中低速磁悬浮控制系统、ZPW-2000A 轨道电路设备、轨道交通综合视频监控系统、有轨电车整车及控制系统、智慧城市综合管理平台等核心技术产品。公司拥有全球领先的实验室及研发中心，包括6个省部级重点实验室、1个国家企业技术中心等。公司积累了超过4万个运营测试案例，完成了78条高速铁路和75条城市轨道交通线路的测试。公司获得多项重要奖项，包括国家科学技术进步奖特等奖、中国铁道学会科学技术奖一等奖等。公司承担了多项国家级重大科研项目，主导制定了235项技术标准，其中包含12项国家级标准和150项行业级标准。公司拥有1,421项注册专利，核心技术包括列车运行控制技术和列车自动驾驶技术，已广泛应用于高速铁路、城际铁路和城市轨道交通等领域。",125,2.7195121951219514,公司主要自主研发成果包括CTCS-3、CTCS-2+ATO、CTCS-3+ATO、CBTC、CIPS、铁路电务智能运维、MATC、ZPW-2000A和智慧城市综合管理平台等，其中CTCS-3适用于300公里及以上高铁并满足3分钟追踪间隔，CTCS-3+ATO为全球首套时速350公里高铁自动驾驶系统。2018年末公司拥有6个省部级重点实验室或工程中心、1个国家企业技术中心、80余个科研实验室和8个第三方检验检测实验室。公司测试案例超过4万个，并完成78条高铁CTCS测试和75条城轨CBTC测试。,43,0.8804878048780487,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0013,688009,中国通号,13,136,3.9166666666666665,公司自主研发的列车自动驾驶技术攻克了列车运行速度曲线计算、精准停车等难题，提高了准点率、停车准确性和舒适度。自主研发的货运铁路综合自动化技术提升了铁路货运效率和智能化水平。自主研发的行车指挥自动化技术提高了行车指挥自动化水平和应急处置能力。自主研发的轨道交通智能检测运维技术实现了轨道交通运营风险的超前预测和设备主动维护。自主研发的列控系统集成技术适用于不同制式设备和运营等级的互联互通。公司核心技术全面应用于铁路列控系统、城际铁路列控系统、城轨列控系统等轨道交通核心系统，是公司轨道交通控制系统设计集成、设备制造、系统交付等核心主业的基础。,96,2.634920634920635,"公司核心技术覆盖列车运行控制、自动驾驶、货运铁路综合自动化、行车指挥自动化、智能检测运维、列控系统集成、安全计算机平台、轨道交通仿真测试等，均以自主研发为主并应用于铁路和城轨核心系统。截至2018年末，公司拥有1,421项中国注册专利，核心主业充分依赖相关核心技术。公司在研项目覆盖区域轨道交通协同运输、动态间隔列控、高速铁路自动驾驶、基线3 ETCS、互联互通全自动无人驾驶等方向。",40,1.2817460317460316,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0014,688009,中国通号,14,159,2.161290322580645,"公司研发多个轨道交通专用系统，包括基于 LTE 的轨道交通无线调度通信系统、综合安防业务系统、通信综合承载平台、轨旁安全计算机平台、新型继电器、智能制造生产装备、现代有轨电车整车及新型多制式轨道电路及配套系统等。报告期内，公司研发投入合计137,951.80万元，研发投入占营业收入比例3.41%-3.53%。公司核心技术均来源于自主研发，并与华为、清华大学等建立合作研发关系。公司共有3,676名技术研发人员，其中58.60%拥有本科学历，33.24%拥有研究生学历，1.17%拥有博士学历。核心技术人员包括张志辉、付刚、马丽兰、江明、刘贞、罗静、邓红元等，他们主持或参与了多项国家重大科研项目，获得国家科技进步奖、铁道科技奖等多项荣誉。",107,2.5517241379310347,"公司在研项目包括LTE轨道交通无线调度、综合安防、通信综合承载、轨旁安全计算机平台、智能制造工艺、多制式轨道电路等，多个项目已处于测试、系统确认或结题验收阶段。2016-2018年研发投入分别为105,042.93万元、118,016.50万元、137,951.80万元，占营业收入比例分别为3.53%、3.41%、3.45%。公司核心技术主要来源自主研发，同时与华为、清华大学开展联合创新实验室和轨道交通自动化联合研究所合作。",52,-0.3904338153503897,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0015,688009,中国通号,15,148,1.1774193548387095,姜坚华、崔科、李洪研、王湘涛等核心技术人员拥有正高级工程师职称，主导或参与了国内首个自主化ATS系统、CBTC系统、青藏线ITCS增强型列车运行控制系统等研发项目，并获上海市科学技术奖一等奖等荣誉。公司通过科技奖励、绩效考核、职业发展、培训及“双创”基金等多维度激励措施，保障研发需求。公司建立了两级科技管理体系，总部负责重大基础性、前瞻性技术研发，下属企业负责一般性研发项目。公司技术研发流程涵盖需求分析、方案设计、开发测试、成果转化等环节。公司属于“C37 铁路、船舶、航空航天和其他运输设备制造业”，行业受国家发改委、交通运输部等多部门监管，主要法律法规和政策为公司提供了良好的经营环境。,103,2.3676470588235294,"截至2018年末，公司共有3,676名科技研发人员，占员工总数19.13%，其中本科、研究生、博士学历占比分别为58.60%、33.24%、1.17%，692人拥有高级职称，11名专家享受国务院特殊津贴。公司核心技术人员长期负责CTCS、CBTC、ATS、TDCS、ITCS、有轨电车等关键系统研发和产业化。公司通过科技奖励、绩效、职业通道、培训和双创基金激励技术人员，并以保密协议和专项保密责任书保护核心技术。",45,-1.19022770398482,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0016,688009,中国通号,16,125,1.35,"全球高速铁路运营里程达4.64万公里，在建和规划里程合计3.51万公里，亚洲和欧洲为主要增量市场。中国铁路营业里程2018年达13.1万公里，其中高速铁路2.9万公里，位居全球第一。城市轨道交通方面，2018年中国大陆35个城市运营线路总长5,766.6公里，固定资产投资额年均复合增长率24.73%。轨道交通控制系统作为核心，包括信号及通信信息两部分，要求随列车速度与密度增加而提升。公司作为全球轨道交通控制系统领先企业，成功实施京津城际铁路列控系统技术改造工程，在高铁更新升级市场取得领先份额。",97,2.189873417721519,"公司建立两级科技管理体系，总部技术发展部负责科技规划、科研项目、知识产权、技术标准和成果转化，下属企业负责具体研发及技术管理。公司主营业务属于铁路、船舶、航空航天和其他运输设备制造业，轨道交通控制系统是轨道交通运行的核心。到2018年末，我国铁路营业里程约13.1万公里，高铁2.9万公里；大陆35个城市投运城轨5,766.6公里，63个城市线网规划获批，为公司控制系统业务提供需求基础。",28,-0.839873417721519,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0017,688009,中国通号,17,116,1.7794117647058822,"公司是全球领先的轨道交通控制系统解决方案提供商，在高速铁路领域中标里程覆盖率超过60%，在城市轨道交通市场按合同金额计市场份额约40%。公司拥有1,421项专利，主导制定了235项技术标准，包括12项国家级标准。公司累计拥有超过19,000公里高速铁路控制系统建设和运营经验，实验室设施完备性世界领先。公司提供设计集成、设备制造及系统交付的一体化服务，具备全产业链特色。公司在新建线路市场具有先发优势，已完成50余条铁路和110余项城市轨道交通控制系统集成项目。",97,2.5555555555555554,公司是全球领先的轨道交通控制系统解决方案提供商，截至2018年末高速铁路控制系统核心产品及服务覆盖的总中标里程居世界第一，国内高铁控制系统集成项目累计中标里程覆盖率超过60%。报告期内公司为我国最大的城轨控制系统解决方案供应商，按中标合同金额计市场份额约40%。公司技术处于国际一流、国内领先水平，参与CTCS标准制定，拥有超过4万个测试案例，并完成京津城际、武广、京沪、哈大等重大项目。,19,-0.7761437908496731,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0018,688009,中国通号,18,153,2.0,"公司依托自主创新及高端装备制造能力，成为拥有有轨电车项目规划设计、整车及控制系统、工程总承包、运营维护全产业链的企业。公司轨道交通控制系统产品满足欧洲铁路产品安全EN50126标准，并通过ISO/TS22163、CMMI等认证。截至2018年末，公司完成通用产品认证131项、通用应用认证138项、特定应用认证134项。公司共有3,676名员工从事科技研发工作，占员工总人数的19.13%，其中58.60%的科研人员拥有本科学历。公司前五大客户合计占收入比例从2016年的57.90%下降至2018年的39.29%，主要客户包括中国铁路总公司及其下属各级子公司。公司不存在向单个客户销售比例超过总额50%的情况。",103,2.579710144927536,"公司核心优势包括全球领先市场地位、关键核心技术储备、全产业链服务、高可靠安全产品和稳定技术团队。截至2018年末，公司拥有1,421项中国注册专利，主导或参与235项现行有效系统、产品和建设标准，其中国家级26项、行业级209项；在轨道交通信号领域主编32项国家级标准中的12项、259项行业级标准中的150项。公司是全球唯一能在轨道交通控制系统全产业链独立提供全套产品和服务的企业，但国际业务收入占比仍较低。",50,-0.5797101449275361,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0019,688009,中国通号,19,89,1.7037037037037035,报告期内，公司前五大客户包括中国铁路总公司、中国铁道建筑集团等，应收账款余额较高，主要结算方式为银行转账和承兑汇票。中国铁路总公司、中国铁道建筑集团和中国铁路工程集团作为大型央企，与公司长期合作，回款期较长。公司前五大供应商包括中国铁路工程集团、中国铁路总公司等，采购额占比较高，主要采购原材料为工程设备、建筑材料等。公司主要能源为电力，采购量逐年下降。,105,2.606060606060606,公司主要客户为中国铁路总公司、各铁路局、客专公司及地方轨道交通国企，2016-2018年前五大客户销售占比分别为57.90%、46.76%、39.29%，不存在单一客户销售占比超过50%。2018年前五大客户中，中国铁路总公司销售额96.88亿元，占收入24.21%，中国铁道建筑集团和中国铁路工程集团分别占9.31%、2.46%。公司给予客户信用期通常为6个月，主要通过函证、对账单核对，结算方式为银行转账或承兑汇票。,-16,-0.9023569023569024,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0020,688009,中国通号,20,102,1.4583333333333333,报告期内，公司前五大供应商采购额合计占营业成本比例分别为10.04%和13.55%，不存在向单一供应商采购比例超过50%的情形。主要供应商包括中国铁路工程集团、湖南建工集团等，采购商品涉及铁路客货运输、工程建设、电子元器件等。公司固定资产原值2018年末为6.26亿元，账面价值3.94亿元。公司拥有房屋284项，建筑面积约103.55万平方米，其中257项已取得所有权证，27项正在办理或尚未取得所有权证。,101,2.557142857142857,公司2016-2018年前五大供应商采购占营业成本比例分别为13.55%、10.04%、5.64%，不存在单一供应商采购占比超过50%。主要采购包括工程设备、建筑材料、黑色金属、工程系统、通用电子装置、线缆及电子元器件，2018年工程设备采购42.86亿元，占比31.84%。报告期中国铁路工程集团和中国铁路总公司均为前五大供应商，采购内容包括工程施工分包、工程设计、铁路物资、信号设备和轨道电路产品等。,1,-1.0988095238095237,siliconflow_glm4_32b_table2_next50_shard2_20260707
