custom_id,sec_code,sec_name,chunk_index,summary_token_proxy,relevant_score,summary_text,old_summary_token_proxy,old_relevant_score,old_summary_text,summary_token_proxy_delta,relevant_score_delta,source_shard
688063_1208972447_glm4_dewrap_join_chunk_0014,688063,派能科技,14,107,2.0576923076923075,公司研发项目包括复合导电剂、超长寿命磷酸铁锂电池、调频应用磷酸铁锂电池、先进激光焊接自动化、数据机房用UPS配套锂电池、储能逆变系统、分布式能源管理调度决策算法和云能源智能平台，涉及储能系统多个领域。报告期内公司持续保持较高研发投入，研发费用占营业收入比例在6%至7%之间。公司重视产学研合作，与国内外科研院所合作开展技术研发。截至2020年6月30日，公司拥有154名研发人员，占员工总数的21.91%，其中核心技术人员4人。,199,2.340659340659341,"截至2020年6月30日，公司主要在研项目包括复合导电剂分散技术、超长寿命储能型磷酸铁锂电池、调频应用磷酸铁锂储能电池、激光焊接自动化PACK工艺、数据机房UPS配套锂电池、储能逆变系统、分布式能源管理调度决策算法和云能源智能平台，预算合计6,600万元。重点目标包括超长寿命电芯常温循环寿命高于12,000次、能量密度大于170Wh/kg，调频电池4C循环寿命不低于7,000次，储能逆变系统能量存储效率90%以上。报告期研发费用分别为2,927.86万元、2,658.07万元、6,019.40万元和2020年1-6月2,986.28万元，占营业收入比例为20.43%、6.24%、7.34%和6.04%。公司与伍伦贡大学、中科院上海高等研究院、中科院上海微系统所开展硅碳负极、石墨烯基硅负极和低温高倍率磷酸铁锂电池合作研发；截至2020年6月30日研发人员154人，占员工总数21.91%。",-92,-0.2829670329670333,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688063_1208972447_glm4_dewrap_join_chunk_0015,688063,派能科技,15,107,1.2857142857142858,公司核心技术人员拥有丰富的锂电池及储能技术研发经验，主导和参与了多项核心技术及产品的研发，包括电池模组设计、储能锂电池管理系统、电池管理系统自动化检测等多项技术。公司建立了完善的研发体制，覆盖电芯、模组、BMS及系统集成等环节，子公司扬州派能负责电芯及模组研发，母公司派能科技负责模组、BMS及系统集成研发。公司通过持续跟踪行业前沿技术、加强产学研合作、加大研发投入等措施保持技术不断创新。报告期内，公司核心技术人员保持稳定。,158,2.236111111111111,公司共有施璐、朱广焱、胡学平、季林锋4名核心技术人员，近两年未发生重大变化。施璐主导和参与电池模组设计、分布式储能锂电池管理系统、电池管理系统自动化检测、锂电池电压自适配、多模块并联均流等核心技术，署名发明专利5项、实用新型11项、软件著作权3项、集成电路布图设计11项；朱广焱参与纳米功能涂层、功能型电解液、高倍率磷酸铁锂电池等核心技术，署名发明专利3项、实用新型6项。公司研发覆盖电芯、模组、BMS及系统集成，扬州派能主要承担电芯及模组研发，派能科技主要承担模组、BMS和系统集成研发；截至签署日，除正常出口及持有德国Hycube Technologies GmbH 3.80%股权外，发行人未在境外开展其他生产经营或拥有其他资产。,-51,-0.9503968253968254,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_1208981799_glm4_dewrap_join_chunk_0001,688618,三旺通信,1,110,2.3823529411764706,公司是工业互联网通信的高新技术企业，主营工业以太网交换机、嵌入式工业以太网模块、设备联网产品和工业无线产品。公司拥有47项专利和71项软件著作权，研发投入占比达16.40%。主要客户包括中国中车、中国煤科、国家电网等大型集团。工业以太网交换机占收入比重75.50%，应用于智慧城市、矿山、轨道交通等领域。公司采取“哑铃型”轻资产经营模式，聚焦研发和市场，核心生产环节自主完成，PCBA外协加工。公司研发人员占比33.05%，研发驱动发展。,137,2.4583333333333335,"公司专注工业互联网通信产品研发、生产和销售，主要产品包括工业以太网交换机、嵌入式工业以太网模块、设备联网产品和工业无线产品，应用覆盖智慧城市、矿山、轨道交通、电力及新能源、智能制造等领域。截至报告期末，公司研发人员117人、占员工总数33.05%，报告期研发投入占营业收入比重为14.54%、13.78%、16.16%和16.40%，拥有47项专利、71项软件著作权及多项资质认证。报告期内工业以太网交换机为核心收入来源，2020年1-6月收入6,303.33万元、占主营业务收入75.50%，中国中车、中国煤科、国家电网等大型集团曾为前五大客户。",-27,-0.0759803921568629,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_1208981799_glm4_dewrap_join_chunk_0002,688618,三旺通信,2,120,1.2258064516129032,公司专注于工业互联网通信产品的研发、生产和销售，属于通信设备制造行业。公司采用轻资产运营模式，集中资源于研发和设计，核心环节自主生产，低附加值环节委外。公司产品为软硬件一体化形态，技术核心在于软件与硬件的研发设计。报告期内，公司固定资产规模较小，研发人员和销售人员占比较大，生产用水和用电量与收入增长趋势一致。公司主营业务不属于重污染行业，生产过程中产生的污染物经过处理符合标准。公司所处行业为工业互联网通信行业，国家政策大力支持工业互联网发展，推动实体经济与数字经济深度融合。,121,1.6506024096385543,公司2017年以来在工业以太网交换机、嵌入式工业以太网模块、设备联网产品基础上扩充工业无线产品线，并计划在现有优势领域基础上发展智能制造等新兴应用。公司生产中PCBA以前环节外协加工，后续程序烧录、后焊、半成品测试、组装、老化测试、成品测试、包装由公司自行完成，并执行IPQC检查。公司业务实质为集中资源于研发设计、核心环节自主生产和低附加值环节委外的轻资产运营，报告期末固定资产净值为137.23万元、231.79万元、236.67万元和263.23万元，研发和销售人员占比较高。,-1,-0.424795958025651,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_1208981799_glm4_dewrap_join_chunk_0003,688618,三旺通信,3,128,1.2741935483870968,工业互联网通信设备行业是工业互联网的重要组成部分，包括现场层、控制网络层及信息层。工业互联网通信设备按网络层级可分为采集层、接入层、传输汇聚层，按通信方式可分为有线传输和无线传输。我国工业互联网通信行业市场规模较大，但本土市场仍以欧美及台系等国际品牌为主，国内品牌处于持续追赶中。工业以太网的推广应用将成为未来行业发展的动力之一，将促进设备联网产品和工业以太网交换机等产品的需求提升。公司产品主要应用于智慧城市、矿山、轨道交通、电力及新能源、智能制造等领域，作为各领域控制系统的一部分，承载工业网络通信业务功能。,79,1.355263157894737,公司产品属于工业互联网通信设备，覆盖采集层、接入层和传输汇聚层，主要包括工业以太网交换机、串口服务器、总线网关、接口转换器、无线AP、无线AC和无线路由器等，用于数据采集、转换、接入、汇聚和无线连接。发行人产品主要应用于智慧城市、矿山、轨道交通、电力及新能源、智能制造等领域，在各领域控制系统中承担工业网络通信功能。,49,-0.0810696095076402,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_1208981799_glm4_dewrap_join_chunk_0004,688618,三旺通信,4,85,1.1428571428571428,煤炭行业固定资产投资回暖，智能化建设提升安全生产水平。轨道交通行业对工业互联网通信产品需求增长，铁路电气化改造和高铁建设带来市场空间。电力行业数字化和智能电网建设推动通信产品需求，未来智能电网和泛在电力物联网建设将带来大量设备联网需求。智能制造领域工业互联网通信产品应用于自动化系统，未来随着智能制造发展，对通信网络实时性、可靠性要求更高。,109,1.4631578947368422,发行人产品在矿山领域用于井上井下监测监控、人员定位、紧急避险、通信联络等系统，相关工业以太网交换机及通信产品需满足防爆、高可靠、抗干扰和小型化等井下环境要求。轨道交通领域中，发行人设备用于铁路供电安全检测监测、城市轨道乘客信息等系统，承担现场设备联网、数据传输和控制室通信连接功能。电力及新能源场景中，公司产品用于发电、输电、变电、配电和用电环节的数据通信，风电等场景通过网关、工业以太网交换机或工业无线路由器完成协议转换与网络连接。,-24,-0.3203007518796994,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_1208981799_glm4_dewrap_join_chunk_0005,688618,三旺通信,5,153,1.4038461538461535,公司研发的工业互联网通信设备技术包括工业以太网交换机向大速率、高带宽、智能化发展，以及设备联网产品支持智能计算和边缘计算。公司探索5G技术相关产品研发，包括5G CPE、5G路由器、5G RTU/DTU等设备，目前处于样机测试或立项阶段。公司取得多项科技成果，产品广泛应用于智慧城市、矿山、轨道交通、电力及新能源、智能制造等领域，进入国家电网、中国中车、中国煤科等大型集团供应链。公司拥有工业互联网通信全产品系列，具备解决严酷工业环境通信应用问题的技术能力，核心技术包括SWOS系统、电磁兼容技术、环境适应性技术等。公司在工业互联网通信领域市场地位较高，被评定为深圳知名品牌和工业领域“布局全国的龙头通信设备企业”。,140,2.104651162790698,公司围绕5G接入和边缘计算开展探索性研发，双5G无线客户端项目中5G CPE和5G路由器处于样机测试阶段，多集成化智能远程终端装置开发项目处于技术模型验证阶段，边缘计算网关项目处于立项阶段。发行人产品已进入国家电网、中国中车、中国煤科等大型集团供应链，并在智慧城市、矿山、轨道交通、电力及新能源、智能制造等领域形成应用。公司2018年获评深圳知名品牌，2019年被评价为工业领域布局全国的龙头通信设备企业；其SWOS系统通信协议完整，NOS工业交换机操作系统启动耗时小于2秒，SW-Ring环网冗余算法故障恢复时间小于2ms，PTP技术同步精度优于±15ns。,13,-0.7008050089445443,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_1208981799_glm4_dewrap_join_chunk_0006,688618,三旺通信,6,152,2.066666666666667,公司具备工业互联网通信核心技术，包括NOS操作系统、环境适应性技术、SW-Ring环网冗余算法、Bypass直通技术等，应用于严苛工业环境。公司是国家高新技术企业，研发人员占比33.05%，研发费用占营收比例持续在14%以上，拥有47项专利和71项软件著作权。公司产品线覆盖工业以太网交换机、嵌入式工业以太网模块、设备联网产品、工业无线产品，具备一体化网络架构能力。公司客户包括国家电网、中国中车、中国煤科等大型企业集团，并通过IRIS体系认证、EN50155标准等权威认证。公司竞争优势包括技术和研发优势、产品优势、优质客户资源优势、多行业布局和应用场景持续拓展优势、认证和检验优势、营销与定制化服务优势。,148,2.2065217391304346,公司核心技术覆盖可靠性、实时性、安全性和行业应用，SW-Ring环网冗余算法自愈恢复时间＜2ms，Bypass直通切换时间小于10ms，PTP同步精度优于±15ns，网络电口连通耗时降至5毫秒，并具备大功率PoE、列车重联网络通信、光口速率自适应等能力。发行人形成工业以太网交换机、嵌入式工业以太网模块、设备联网产品、工业无线产品4大产品线，客户覆盖国家电网、中国中车、中国煤科等。公司为国家高新技术企业，截至2020年6月末研发人员117人、占比33.05%，报告期研发费用率为14.54%、13.78%、16.16%和16.40%，已取得专利47项、软件著作权71项，在申请专利82项。,4,-0.1398550724637677,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_1208981799_glm4_dewrap_join_chunk_0007,688618,三旺通信,7,116,1.7419354838709675,"发行人营业收入三年分别为11,250.37万元、14,700.11万元和17,246.78万元，复合增长率为23.81%。公司产品覆盖智慧城市、矿山、轨道交通、电力及新能源、智能制造等领域，其中矿山、轨道交通为公司优势领域。公司主要产品包括工业以太网交换机、嵌入式工业以太网模块、设备联网产品和工业无线产品，其中工业以太网交换机收入占比最高。公司主要客户群体为工业设备制造商及系统集成商，包括中国中车、国家电网、中国煤科等知名企业。公司全球市场占有率为0.81%。",147,2.647727272727273,"最近三年发行人营业收入由11,250.37万元增至17,246.78万元，复合增长率23.81%；2019年工业互联网通信产品收入16,933.19万元，其中工业以太网交换机收入12,302.71万元、占主营业务72.65%。发行人产品应用于智慧城市、矿山、轨道交通、电力及新能源、智能制造等领域，矿山、轨道交通为优势领域，2019年全球工业通信网络设备市场规模30.82亿美元，按发行人收入匡算全球市场占有率0.81%。报告期内工业以太网交换机、嵌入式工业以太网模块、设备联网产品产销率总体较高，2020年1-6月主营业务收入8,348.60万元，其中工业以太网交换机占75.50%。",-31,-0.9057917888563054,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_1208981799_glm4_dewrap_join_chunk_0008,688618,三旺通信,8,109,1.5806451612903225,工业互联网通信产品在工业控制系统中的金额占比较小，通常在1%-5%之间。公司向单家客户销售金额较小符合行业惯例，主要客户包括中国中车、中国煤科、国家电网等，报告期内前五大客户销售占比合计分别为18.99%、14.89%、16.91%和15.38%。公司产品广泛应用于智慧城市、矿山、轨道交通、电力及新能源、智能制造等领域，通过系统集成商销售占比超过87%。报告期内，公司不存在向单个客户销售比例超过总额50%或严重依赖少数客户的情况。,138,2.716216216216216,工业互联网通信产品在下游系统金额占比较小，中星技术2017年至2019年交换机采购额占采购总额比例为2.03%、2.60%、1.11%；发行人认为该类产品在下游工业系统中金额占比通常为1%-5%，单家客户销售金额较小符合行业惯例。报告期内，公司销售给系统集成商的收入占比分别为87.08%、87.00%、88.08%和88.17%，产品经系统集成后用于智慧城市、矿山、轨道交通、电力及新能源、智能制造等场景。报告期前五大客户收入占比分别为15.38%、16.91%、14.89%和18.99%，不存在单一客户销售比例超过50%或严重依赖少数客户的情形。,-29,-1.1355710549258933,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_1208981799_glm4_dewrap_join_chunk_0009,688618,三旺通信,9,117,3.5555555555555554,公司智慧城市领域主要客户包括江苏长天智远、广东慧讯智慧等，报告期内对其销售金额持续增长。矿山领域前五大客户为中国煤科、南京北路自动化系统等，合计贡献收入占比超50%。轨道交通领域前五大客户为中国中车、天津市北海通信等，合计贡献收入占比超60%。电力及新能源领域前五大客户为国家电网、科华恒盛等，合计贡献收入占比约30%。智能制造领域前五大客户为Indu-Sol GmbH、VisionTools Bildanalyse Systeme GmbH等，合计贡献收入占比约37%。,143,2.873015873015873,公司各应用领域客户较分散，智慧城市领域2017年至2019年前五大客户销售占比分别为38.35%、28.89%、24.56%，相关需求来自高速公路视频监控、电子警察、高清视频监控、电信运营商数据机房等系统。矿山领域前五大客户占比为46.22%、53.80%、58.11%，中国煤科连续为第一大客户，2019年销售806.27万元、占26.05%。轨道交通领域前五大客户占比为53.51%、62.45%、52.80%，中国中车2018年和2019年销售798.45万元、497.51万元；电力及新能源领域国家电网持续位居第一，2019年销售435.26万元、占14.84%。,-26,0.6825396825396823,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_1208981799_glm4_dewrap_join_chunk_0010,688618,三旺通信,10,129,1.6129032258064515,公司智能制造领域主要客户包括上海鼎登信息科技、上海宝信软件南京分公司、德国一搜股份等，销售占比分别为9.33%、6.03%和4.99%。公司与经销商采用买断式交易，主要结算方式为预收货款，对西安晟威通信等经销商给予业绩返利。公司主要原材料为芯片、光器件等，2020年1-6月芯片采购单价7.03元/PCS，较2019年下降8.71%。公司前五大原材料供应商包括深圳市鼎承进出口、江苏奥雷光电等，2020年1-6月采购占比33.88%。公司生产所需能源主要为电能，供应充足，2020年1-6月用电量7.27万千瓦时。,143,2.642857142857143,"智能制造领域前五大客户销售占比由2017年的24.86%升至2019年的31.84%，其中Indu-Sol GmbH因定制开发汽车智能制造生产线用Profinet交换机通过测试验证，2019年销售257.76万元、成为第一大客户。公司经销商交易为买断式，通常预收货款，少部分长期合作经销商给予信用期，报告期内仅西安晟威通信技术有限公司于2017年上半年取得1.00万元返利。公司主要原材料包括芯片、光器件、插接件、阻容器件、壳体、线路板，2019年主材采购额5,183.82万元，芯片采购占31.74%；前五大原材料供应商采购占比为38.88%，不存在严重依赖单一供应商。",-14,-1.0299539170506913,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_1208981799_glm4_dewrap_join_chunk_0011,688618,三旺通信,11,101,1.625,报告期内，公司外协采购金额占营业成本比例在8.29%至5.26%之间，规模相对较小且外协厂商稳定。主要外协厂商包括深圳市明弘达科技有限公司、深圳市科晟电子有限公司等，采购内容主要为SMT、DIP等加工服务。公司外协采购价格与市场可比价格相比不存在重大差异，定价公允。公司生产所需原材料中，芯片、插接件、阻容器件等涉及境外厂商生产，其中芯片占比最高，主要供应商为Broadcom、NXP等全球知名芯片厂商。,148,2.4642857142857144,报告期内发行人外协加工采购金额分别为196.39万元、302.68万元、303.51万元和236.30万元，占营业成本比例约5.25%至8.29%，规模较小，主要内容为SMT、DIP等，主要外协厂商包括深圳市明弘达、深圳市科晟、深圳市佳士鑫等。公司外协采购价格与市场可比价格不存在重大差异，SMT单价约0.015至0.03元/点，DIP单价约0.03至0.05元/点。发行人涉及境外厂商生产的原材料主要为芯片、插接件、阻容器件，采购金额占比约40.51%至45.91%；其中境外芯片占芯片采购约95%，芯片构成公司产品核心零部件，最终供应商品牌包括Broadcom、NXP、Marvell等。,-47,-0.8392857142857144,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_1208981799_glm4_dewrap_join_chunk_0012,688618,三旺通信,12,154,1.5238095238095235,公司主要供应商包括深圳市海金鑫电子和厦门信和达电子，2020年1-6月采购金额占比分别为14.36%和10.19%。公司拥有47项专利，其中5项发明专利、37项实用新型专利和5项外观设计专利。公司采取轻资产经营模式，主要租赁房产位于深圳市南山区百旺信工业区，存在未取得产权证书的瑕疵，但相关房产批建手续完善，被拆除或没收的可能性较小。公司实际控制人承诺若房屋被拆除，将承担相关损失并确保公司正常生产经营。公司拥有19项注册商标，覆盖中国、韩国、俄罗斯、马来西亚、美国、土耳其、欧盟、德国等多个国家。公司积极推动国产芯片替代方案，已引入金升阳、南京沁恒等国产芯片供应商，并与多家国产芯片厂商合作进行新产品研发及测试。,161,2.3846153846153846,发行人境外阻容器件采购占比为53.26%、66.89%、45.06%和47.07%，主要通过代理商或渠道商采购台湾国巨电子、TDK、AVX、KEMET等品牌，阻容器件不构成核心零部件。为保障芯片等核心零部件供应稳定，公司与Broadcom、NXP、Marvell及台湾地区芯片厂商保持合作，主要型号芯片有两家及以上供应商，并对芯片等核心零部件进行安全库存备货，同时推进国产芯片替代，引入金升阳、南京沁恒等供应商并开展新产品研发测试。截至2020年6月30日，公司固定资产账面净值263.23万元，未拥有自有房产，主要租赁深圳南山区百旺信工业区房产；发行人拥有19项注册商标、47项专利，其中5项发明专利、37项实用新型专利、5项外观设计专利。,-7,-0.8608058608058611,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_1208981799_glm4_dewrap_join_chunk_0013,688618,三旺通信,13,79,4.0,发行人拥有71项软件著作权和多项实用新型专利及发明专利，包括以太网模块化封装结构、POE模块供电装置等实用新型专利，以及以太网环网算法切换方法、具有交换功能的串口服务器等发明专利。这些专利和软件著作权与发行人产品紧密相关，并形成主营业务收入。其中部分专利系从公司实际控制人之一熊伟处无偿受让取得，已及时规范并转回。,122,2.2,发行人截至2020年6月30日拥有47项专利，其中发明专利5项，覆盖串口调制解调器信号转发、以太网环网算法切换、具有交换功能的串口服务器、光纤以太网交换机控制、网络交换机接口等技术。5项发明专利应用于设备联网产品、工业以太网交换机、嵌入式工业以太网模块等，并与发行人产品紧密相关、形成主营业务收入，其中2项由实际控制人熊伟无偿受让取得且受让前已用于发行人产品。发行人还拥有71项软件著作权，主要涉及工业交换机系统软件、串口服务器、网管软件、环网冗余协议、工业路由器、轨交嵌入式交换机等。,-43,1.7999999999999998,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_1208981799_glm4_dewrap_join_chunk_0014,688618,三旺通信,14,111,4.0,发行人拥有近20年工业互联网领域经验，自主研发了多项核心技术，包括模块化产品技术、SWOS和NOS工业交换机操作系统、电磁兼容技术、环境适应性技术、以太网连接可靠性诊断技术、SW-Ring环网冗余算法、Bypass直通技术、无线并行冗余技术、PTP精密时钟同步技术、网络电口快速连接技术、网络安全技术和网络风暴端口隔离技术。公司研发的PTP技术同步精度优于±15ns，网络电口快速连接模式可实现连通时间降低至5ms。发行人不存在特许经营权情况。,144,2.4545454545454546,发行人不存在特许经营权，核心技术均系自主研发，围绕系统架构、可靠性、实时性、安全性及行业应用形成技术体系。公司自主研发SWOS、NOS工业交换机操作系统，其中SWOS支持L2-L7层网络协议及多种工业通信功能，NOS具备完整L2层协议栈且启动耗时小于2秒。可靠性方面，公司电磁兼容技术相关产品MES5000通过中国电力科学研究院等检测认证，SW-Ring环网冗余算法自愈恢复时间小于2ms，Bypass直通技术切换时间小于10ms，无线并行冗余技术可实现双频无缝漫游零丢包。实时性方面，公司PTP技术同步精度可达到优于±15ns，网络电口快速连接技术可将连通时间降至5ms。,-33,1.5454545454545454,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_1208981799_glm4_dewrap_join_chunk_0015,688618,三旺通信,15,126,1.8461538461538465,公司自主研发的大功率 PoE 技术可提供最高 95W 输出功率，支持更多终端设备联网及更高带宽传输。自主研发的列车重联网络通信技术支持 IEC61375 协议，已在国内高铁动车等场景实现广泛应用。报告期内，核心技术带来的营业收入占比均在 97% 以上。公司拥有 354 名员工，其中 117 名为技术研发人员，占比 33.05%。公司核心技术人员的研发经验丰富，参与多项重要产品项目研发。公司研发投入占营业收入比例在 13.78% 至 16.40% 之间。公司通过提供研发条件、绩效考核、员工持股平台等方式激励研发人员，核心技术人员稳定。,192,2.760869565217391,"公司自主研发的大功率PoE技术最高可提供95W输出功率，列车重联网络通信技术支持IEC61375协议并已在国内高铁动车等场景广泛应用，光口速率自适应技术用于不同速率端口正常通信。发行人核心技术集中于研发设计环节，已通过专利和软件著作权保护，并均能应用于主要产品形成主营业务收入；报告期核心技术带来的营业收入为11,066.86万元、14,406.40万元、16,933.19万元和8,348.60万元，占营业收入98.37%、98.00%、98.18%和97.90%。公司科研成果包括国家科技部创新基金项目验收、国家规划布局内重点软件企业、广东省工业网络传输设备工程技术研究中心等。截至2020年6月30日，公司员工354人，研发人员117人，占33.05%，研发费用率为14.54%、13.78%、16.16%和16.40%，核心技术人员6人且报告期内未发生变动。",-66,-0.9147157190635448,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_1208981799_glm4_dewrap_join_chunk_0016,688618,三旺通信,16,58,1.3157894736842106,公司采用IPD研发体系管理项目，提高技术创新效率，涵盖概念、计划、开发、验证、发布及生命周期管理。公司拟通过募集资金设立研发及检测中心，购置先进设备，吸引高端人才，提升研发、实验、检测水平。报告期内，发行人不存在境外生产经营情况。,65,1.8823529411764703,公司采用IPD研发体系管理项目，覆盖概念、计划、开发、验证、发布及生命周期阶段，以提升技术创新效率。研发中心项目为本次公开发行募投项目之一，拟设研发及检测中心、实验室并购置研发检测设备，引进行业专业人才。报告期内，发行人不存在在境外设立机构开展生产经营的情况。,-7,-0.5665634674922597,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688686_1209001449_glm4_dewrap_join_chunk_0001,688686,奥普特,1,148,2.0166666666666666,奥普特是一家从事机器视觉核心软硬件研发、生产和销售的高新技术企业，产品线覆盖光源、光源控制器、镜头、视觉控制系统等，并应用于3C电子、新能源、半导体等行业。公司自主产品线已覆盖机器视觉核心部件，并在相机领域取得研发和销售成果。奥普特建立了成像和视觉分析两大技术平台，形成了多层次的技术体系。公司提供的机器视觉产品已服务于苹果、华为、谷歌、OPPO、CATL、ATL、比亚迪等全球知名企业和行业龙头企业。报告期内，公司90%以上的收入来自于3C电子、新能源和半导体行业。公司依靠产品和解决方案的研发积累形成的技术体系，为客户提供具有技术附加值的机器视觉核心软硬件产品，从中取得收入、获得盈利。,122,1.9390243902439024,"奥普特主要从事机器视觉核心软硬件研发、生产和销售，定位智能制造核心零部件供应商，自2006年进入机器视觉领域，产品线已覆盖光源、光源控制器、镜头、视觉控制系统，并在相机产品方面完成布局。公司建立成像和视觉分析两大技术平台，产品应用于3C电子、新能源、半导体等行业，并进入苹果、华为、CATL、比亚迪等企业生产线。报告期内主营收入由2017年30,258.49万元增至2019年52,454.81万元，2020年1-6月为24,031.09万元，3C电子、新能源、半导体贡献90%以上收入。",26,0.0776422764227642,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688686_1209001449_glm4_dewrap_join_chunk_0002,688686,奥普特,2,120,1.7592592592592593,公司通过提供机器视觉解决方案带动产品销售，主要客户为设备制造商、设备使用方和系统集成商。报告期内，解决方案带动销售占主营业务收入比例高达92.33%-93.89%，其中硬件方案贡献最大。公司拥有超过5万个应用案例数据库，能够降低客户研发周期和成本。公司以自主产品为核心提供解决方案，替代进口部件，降低成本和风险。公司提供的硬件方案解决成像问题，确保成像效果，并有助于顺利对接视觉控制系统。公司的主要设备制造商客户包括大族激光、赛腾股份等，设备使用方客户包括苹果公司、宁德时代等。,137,2.0,奥普特以解决方案带动产品销售，硬件方案覆盖打光、光学、成像方案，整体方案以自主研发SCI系列视觉处理分析软件为核心，配合光源、镜头、相机和视觉控制系统完成成像、处理与分析。公司在多个行业积累超过5万个应用案例，报告期内解决方案带动销售收入占比分别为92.33%、92.96%、93.89%和93.41%，其中硬件方案占比分别为68.78%、68.39%、68.17%和64.34%。公司销售均为买断式，客户包括设备制造商、设备使用方和系统集成商/贸易商，主要设备制造商客户包括大族激光、赛腾股份、帝尔激光等，设备使用方包括苹果、富士康、宁德时代等。,-17,-0.2407407407407407,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688686_1209001449_glm4_dewrap_join_chunk_0003,688686,奥普特,3,107,1.6612903225806452,奥普特主营机器视觉核心部件研发、生产和销售，产品包括光源、光源控制器、镜头、视觉处理分析软件等。公司采用以销定产的生产模式，根据产品常用程度分别采用备货生产和按单生产。公司通过原材料质量控制、制程作业控制和全流程检测确保产品品质，例如光源产品采用72个等级的LED分级标准，镜头产品建立无尘车间并设置全检工序。公司已服务超过1.5万家客户，积累5万个应用案例数据，产品覆盖机器视觉主要软硬件领域。公司环保情况良好，未受行政处罚。,135,1.4766355140186915,奥普特采购包括自产产品所需原辅料及直接销售的外购成品，外购成品主要为公司产品线或型号尚未覆盖的相机、镜头等，并随产品线完善逐步由自有品牌替代。公司自产产品包括光源、光源控制器、部分镜头、视觉处理分析软件和视觉控制器，采取以销定产并保持安全库存，常规产品备货生产，非标准产品按单生产。公司自2006年设立以来主营业务未发生重大变化，已由光源和光源控制器起步发展为主要机器视觉部件均有自主产品覆盖或布局的企业。光源生产中LED按72个等级分选，半成品进行72小时老化测试，成品进行48小时老化测试；截至2020年1月14日无环境行政处罚记录。,-28,0.1846548085619537,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688686_1209001449_glm4_dewrap_join_chunk_0004,688686,奥普特,4,156,1.351851851851852,机器视觉作为智能制造装备的关键零部件，是机器的“眼睛”和视觉“大脑”，在工业领域具有速度、精度、环境适应性等显著优势。全球机器视觉市场持续快速增长，2018年市场规模约42亿美元，预计年复合增长率12%。中国机器视觉行业自20世纪90年代起步，2019年销售额达103亿元，年复合增长率31.69%，但本土企业在研发技术实力和市场竞争力上与国际品牌仍有较大差距。深度学习、3D视觉、高精度成像等技术正推动机器视觉行业快速发展，应用领域持续扩展。中国制造业转型升级和人口结构变化驱动工业自动化、智能化进程，为机器视觉行业带来巨大发展空间。行业内的主要企业包括基恩士和康耐视等全球领先供应商，以及CCS等专注于特定部件的企业。,96,1.1441441441441442,奥普特所属机器视觉行业，上游涉及LED、CCD、CMOS、光学材料、电子元器件、五金结构件等，下游为设备制造行业和终端用户。行业资料显示，2019年中国机器视觉行业销售额为103亿元，较2013年增长3倍，年复合增长率31.69%，但本土企业在自主研发、算法、市场份额和渗透率方面仍弱于国际品牌。机器视觉技术趋势包括深度学习、3D视觉、高精度成像和互联互通，相关内容主要为行业背景。,60,0.2077077077077078,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
